"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
5,NA,NA,23,"SZ",3,1,"Behavioural",NA,23,2012,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Reduced intrusion development after post-trauma imagery rescripting; An experimental study","Hagenaars, M. A., & Arntz, A.","mhagenaars@fsw.leidenuniv.nl ","10.1016/j.jbtep.2011.09.005","Others","Netherlands","Europe",3,76,47,0.618421053,"21.4","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"page 811, Table 1","Imagery reexperiencing","Imagery re-experience","Unspecified","Positive imagery","Experimental task","Positive imagery","Imagery re-experience vs. Positive imagery","Behavioural","Imagery","Direct vs. Indirect","Task",25,27,52,"Immediate post","Trauma film","Trauma film","4","10min","Intrusion Frequency","Intrusion frequency","Tabular diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","No group difference",NA,"Structured Clinical Interview for
DSM-IV (SCID-I; Posttraumatic Cognitions Inventory","Yes","Positive",6.2,NA,5.84,4.74,NA,5.54,"1.46",NA,NA,"0.29","0.3","Cohen's d",NA,NA,NA,NA,"Film","No","Hagenaars & Arntz, 2012","Hagenaars & Arntz, 2012","Hagenaars & Arntz, 2012","Imagery re-experience vs. Positive imagery",NA,NA,NA,NA,1,NA,NA,NA,0.3,-0.2529,0.07765,0.278657495861855,-0.799068691889237,0.293268691889237,-0.90756575278124,0.364107695204662,-1.06028093553668,0,0.0326429995396701,0,-0.180695392489784,0
11,NA,NA,44.5,"MMV & SZ",7,2,"Behavioural",NA,44.5,2015,"Published","Journal Article","Psychological Science","Computer Game Play Reduces Intrusive Memories of Experimental Trauma via Reconsolidation-Update Mechanisms ","James, E., L., Bonsall, M., B., Hoppitt, L, Tunbridge, E., M., Geddes, J., R., Milton, A., L., & Holmes, E., A. ","emily.holmes@mrc-cbu.cam.ac.uk ","10.1177/0956797615583071 ","Others","England","Europe",4,72,47,0.652777778,"25.72","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Figure 4, page 1210; page 1211","Tetris","Trauma reminder","Unspecified","No-Task","No-task","No-Task","Trauma reminder","Behavioural","Imagery","Indirect","Task",18,18,36,"Delayed post","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","2nd day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Null",4.35,0.4725,2.01,5.08,0.55,2.33,"-1.195","t(32.23)=0.22",NA,"0.83","Not provided","Not provided","Sample ethnicity reported but many ethnicities in the sample~ should we switch to binary coding?","Stats extracted from figure 4",NA,NA,"Film","No","James et al., 2015, Exp. 2","James et al., 2015","James et al., 2015, Exp. 2","Trauma reminder",NA,NA,NA,"24 hours",-1,NA,NA,-0.615,NA,0.338100767752085,0.0908465322859067,0.301407584984032,-0.252658098816618,0.928859634320788,1.12173941398985,0.261973253092792,0.687252645303436,0,0.0134223344353025,0,0.063604507462672,0
13,1,1,52,"MMV & SZ",9,1,"Behavioural",NA,52,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Contextual representations of negative images modulate intrusion frequency in an intrusion provocation paradigm ","Krans, J., Pearson, D., G., Maier, B., & Moulds, M., L.","david.pearson@anglia.ac.uk ","10.1016/j.jbtep.2015.09.004 ","Others","Australia","Australia",3,110,64,0.581818182,"24.43","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Moderate Outcome Contextual Information","Moderate outcome contextual information","Unspecified","Context-Free","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Task",37,35,72,"Peri","Negative Pictures","Picture Viewing","18",NA,"Intrusion Frequency","Intrusion frequency","Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Null",3.32,NA,3.2,3.43,NA,2.83,"-0.11",NA,NA,"0.904","Not provided","Not provided",NA,NA,NA,NA,"Picture","No","Krans et al., 2016","Krans et al., 2016","Krans et al., 2016","Contextual information",NA,NA,NA,NA,-1,"F(2, 107) = 0.10",NA,NA,NA,0.03596,0.05561,0.23581772622091,-0.426242743392983,0.498162743392983,0.152490656984426,0.87879995890871,-0.186445350261815,0,0.00182859653941723,0,-0.0420278848656307,0
30,NA,NA,124,"MMV & SZ",23,1,"Behavioural",NA,124,2013,"Published","Journal Article","Consciousness And Cognition","The self and involuntary memory: identifying with the victim increases memory accessibility for stressful events","Krans, Julie","j.krans@unsw.edu.au","10.1016/j.concog.2013.08.006","Web of Science","Australia","Australia",3,40,38,0.95,"19.65","Between-subject",0.5,1,1,1,1,1,1,0,1,1,1,9.5,"Table 1, 1301","Low self-relevance","Contextual information","Unspecified","No-task","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Instruction",13,12,25,"Peri","Trauma film","Trauma film","4","7min 55s","Intrusion Frequency","Intrusion frequency","Paper Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusions.",NA,NA,"No",NA,1.08,NA,1.5,1.42,NA,1.08,"-0.34",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported; Female size info provided by author via email",NA,NA,NA,"Film","No","Krans, 2013","Krans, 2013","Krans, 2013","Contextual information",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.24983,0.1615,0.401870625948202,-0.537836426858477,1.03749642685848,0.621667730530275,0.534160374619962,0.366925084072688,0,0.00200673509886056,0,0.0445018742535125,0
34,NA,NA,137,"MMV & SZ",27,1,"Behavioural",NA,137,2014,"Unpublished","Dissertation",NA,"The effect of viewpoint dependence in spatial memory tasks on intrusive memories in analogue trauma","Polack, R. E. L. R.","sunjeev.kamboj@ucl.ac.uk","Not Reported","PsycInfo & ProQuest","England","Europe",3,45,28,0.622222222,"23.87","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"Table 2, page 91","Virtual environment (shifted-viewpoint ((allocentric memory))","Ve allocentric recognition memory task","Unspecified","Control group (music)","Experimental task","Control (music)","Ve allocentric recognition memory task","Behavioural","Imagery","Indirect","Task",15,15,30,"Immediate post","Trauma film","Trauma film","Not Reported","20min","Intrusion Frequency","Intrusion frequency","Paper diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Thought","Null","Both conditions did not significantly in terms of thought-based intrusions.",NA,NA,"No",NA,2.75666666666667,NA,2.73666666666667,2.53333333333333,NA,2.66666666666667,"2",NA,NA,NA,"Not Reported","partial eta squared","thought intrusions",NA,NA,NA,"Film","No","Polack, 2014","Polack, 2014","Polack, 2014","Ve allocentric recognition memory task",NA,NA,NA,NA,0.333333333333333,NA,NA,NA,NA,-0.266943804575313,0.102985542463629,0.320913605918523,-0.895934472175618,0.362046863024991,-0.831824514922835,0.405508004302012,-0.936420481942983,0,0.0276496798488777,0,-0.0685885521189743,0
35,1,1,148,"MMV & SZ",28,1,"Behavioural",NA,148,2014,"Published","Journal Article","Memory","Emotional impact feedback affects how people remember an analogue trauma event","Takarangi, M. K.; Segovia, D. A.; Dawson, E.; Strange, D.","melanie.takarangi@flinders.edu.au","10.1080/09658211.2013.865238","PubMed","USA","North america",3,72,37,0.513888889,"Not Collected","Between-subject",0.5,0,0,0,1,1,0,0,0,1,1,4.5,"Page 1045","More negative feedback","More negative feedback of the film","Unspecified","No feedback","No-task","No-Task","Negative feedback","Behavioural","Verbal","Direct","Task",24,24,48,"Immediate post","Trauma film","Trauma film","Multiple","5min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Thought","Null","Both conditions did not significantly in terms of thought-based intrusions.",NA,NA,"Yes","Null",4.25,NA,3.44,4.75,NA,2.77,"-0.5",NA,NA,NA,"0.03","partial eta squared","thought intrusions; got info from author via email about sample size, raw stats and mean age",NA,NA,NA,"Film","No","Takarangi et al., 2014","Takarangi et al., 2014","Takarangi et al., 2014","Negative feedback",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.15747,0.08359,0.289119352517261,-0.409203930933831,0.724143930933831,0.544653959096699,0.585991535875731,0.200482808291121,0,0.000859017092213711,0,0.0289414744730451,0
37,NA,NA,161,"MMV & SZ",30,1,"Behavioural",NA,161,2015,"Published","Journal Article","Plos One","Updating versus exposure to prevent consolidation of conditioned fear","Pile, Victoria; Barnhofer, Thorsten; Wild, Jennifer","jennifer.wild@psy.ox.ac.uk","10.1371/journal.pone.0122971","Web of Science","England","Europe",3,115,87,0.756521739,"26.72","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 7, page 14","Exposure group","Trauma re-exposure","Unspecified","Control group","Experimental task","Control (view non-traumatic films)","Trauma re-exposure","Behavioural","Imagery","Direct","Task",41,37,78,"Immediate post","Trauma film","Trauma film + CS+","6","10.85min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Null","Both conditions did not significantly in terms of diary intrusions.","SCR",NA,"No",NA,11.15,NA,11.45,10.64,NA,11.86,"0.51",NA,NA,NA,"Not Reported","Not Reported",NA,NA,NA,NA,"Film","Yes","Pile et al., 2015","Pile et al., 2015","Pile et al., 2015","Trauma re-exposure",NA,NA,NA,NA,1,NA,NA,NA,NA,-0.04336,0.05143,0.226781833487605,-0.487852393635707,0.401132393635707,-0.191196972584534,0.848371275392246,-0.470829063535358,0,0.00993103504846222,0,-0.098165623391999,0
39,1,1,167,"MMV",32,1,"Behavioural",NA,167,2016,"Published","Journal Article","Memory","Imagery rescripting: is incorporation of the most aversive scenes necessary?","Dibbets, Pauline; Arntz, Arnoud","Pauline.dibbets@maastrichtuniversity.nl","10.1080/09658211.2015.1043307","Web of Science","Netherlands","Europe",4,100,76,0.76,"21.6","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 691","Imaginal Exposure","Imagery re-experience","Unspecified","Control group (read neutral magazines) ","Experimental task","Control (magazine reading)","Imagery re-experience","Behavioural","Imagery","Direct","Task",25,25,50,"Immediate post","Trauma film","Trauma film","Not Reported","15 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not provided","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"No",NA,3.05,0.78,3.9,4.64,1.07,5.35,"-1.59",NA,NA,"> .20","Not provided","Not provided","Back-transformed frequency mean reported",NA,NA,NA,"Film","No","Dibbets & Arntz, 2016","Dibbets & Arntz, 2016","Dibbets & Arntz, 2016","Imagery re-experience",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.3343,0.08112,0.284815729902686,-0.223938830609265,0.892538830609265,1.17374135239729,0.240498641339584,0.74007606741081,0,0.015161794701101,0,0.122467683670399,0
46,NA,NA,196,"MMV",39,1,"Behavioural",NA,196,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Encoding disorganized memories for an analogue trauma does not increase memory distortion or analogue symptoms of ptsd","Segovia, D. A.; Strange, D.; Takarangi, M. K.","dstrange@jjay.cuny.edu","10.1016/j.jbtep.2015.07.003","PubMed","USA","North america",6,211,114,0.539906103,"Not provided","Between-subject",0.5,1,1,1,1,1,0,0,1,1,1,8.5,"Table 4, page 133","Data-driven processing","Data-driven processing","Unspecified","No-Task","No-task","No-Task","Data-driven processing","Behavioural","Imagery","Direct","Instruction",35.16666667,35.16666667,NA,"Peri","Trauma film","Trauma film","1","3.82 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Null",2.76,NA,4.06,2.91,NA,4.07,"-0.15",NA,NA,NA,"Not provided","Not provided","Study in total had 6 groups but we only code for 3 groups, so should we report 3 or 6 in the sample size column, the study doesn't provide info on number of participants within each condition.",NA,NA,NA,"Film","No","Segovia et al., 2016","Segovia et al., 2016","Segovia et al., 2016","Data-driven processing",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.03649,0.05688,0.238495282972221,-0.430960754625554,0.503940754625554,0.153000929600147,0.878397542207628,-0.18328634628807,0,0.00174586326155894,0,-0.0410754103161989,0
47,NA,NA,204.666666666667,"SZ & MMV",40,1,"Behavioural",NA,204.666666666667,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Reducing involuntary memory by interfering consolidation of stressful auditory information: a pilot study","Tabrizi, Fara; Jansson, Billy","billy.jansson@miun.se","10.1016/j.jbtep.2015.09.003","Web of Science","Sweden","Europe",4,41,26,0.634146341,"24","Between-subject",1,1,1,1,1,1,0,0,0,1,1,8,"Table 2, page 242","Visuospatial task (model clay)","Clay modeling","Unspecified","No-task","No-task","No-Task","Clay modeling","Behavioural","Imagery","Indirect","Task",10,10,20,"Immediate post","Aversive audio clips","Aversive audio clips","6","10min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Sound","Null","No group differences on visual intrusion between VS and no-task group",NA,NA,"Yes","Null",3.73333333333333,NA,2.93666666666667,3.6,NA,1.68,"0.1","t(18)=.10",NA,"0.918","Not provided","Not provided","Contact author for their distress level. They didn’t report distress level but did record this data","Contact author for their distress level. They didn’t report distress level but did record this data",NA,NA,"Audio","No","Tabrizi & Jansson, 2016","Tabrizi & Jansson, 2016","Tabrizi & Jansson, 2016","Clay modeling",NA,NA,NA,NA,1,"F<1",NA,0.1,NA,-0.0509879135282081,0.146715548113615,0.383034656543784,-0.801735840354025,0.699760013297608,-0.133115666316684,0.894101905480836,-0.294244723597685,0,0.000473176297634653,0,-0.0215787088979591,0
