"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
6,1,1,24,"SZ",4,1,"Behavioural",NA,24,2010,"Published","Journal Article","Plos One","Key steps in developing a cognitive vaccine against traumatic flashbacks: Visuospatial tetris versus verbal pub quiz","Holmes, Emily A.; James, Ella L.; Kilford, Emma J.; Deeprose, Catherine","emily.holmes@psych.ox.ac.uk","10.1371/journal.pone.0013706","Web of Science","England","Europe",3,60,30,0.5,27,"Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"page 3, Table 3","Reminder + Tetris","Trauma reminder + tetris","Decrease","Reminder + No-task","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",20,20,40,"Immediate post","Trauma film","Trauma film","15","21min","Intrusion Frequency","Intrusion frequency","(No name) Recoded during manipulation","Lab-based intrusion monitoring task","Same day post trauma film","10min","Real Time","Image","Positive","Participants had significantly fewer intrusions whilst playing Tetris compared to the no-task condition",NA,NA,"Yes","Null",4.3,1.1,4.91934955,12.35,3.4,15.20526225,"-8.05",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Holmes et al., 2010, Exp. 1","Holmes et al., 2010","Holmes et al., 2010, Exp. 1","Trauma reminder + tetris vs. Trauma reminder",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.69819,0.10609,0.69819,0.325719844,0.05978201,1.336603797,2.143538126,0.032069913,0.8266153855228,0,0.00255967163953014,0,0.0507359225763539,0
7,NA,1,28,"SZ",4,2,"Behavioural",NA,28,2010,"Published","Journal Article","Plos One","Key steps in developing a cognitive vaccine against traumatic flashbacks: Visuospatial tetris versus verbal pub quiz","Holmes, Emily A.; James, Ella L.; Kilford, Emma J.; Deeprose, Catherine","emily.holmes@psych.ox.ac.uk","10.1371/journal.pone.0013706","Web of Science","England","Europe",3,75,42,0.56,22.9,"Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"page 7, Table 8","Reminder + Tetris","Trauma reminder + tetris","Decrease","Reminder + No-task","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",26,26,52,"Immediate post","Trauma film","Trauma film","11","12min","Intrusion Frequency","Intrusion frequency","(No name) Recoded during manipulation","Lab-based intrusion monitoring task","Same day post trauma film","10min","Real Time","Image","Positive","The frequency of initial intrusions participants experienced during the 10-min experimental interven- tion was reduced in both the Tetris and Pub Quiz conditions relative to the no-task condition",NA,NA,"Yes","Null",5.65,0.94,4.793078343,9.84,1.31,6.679715563,"-4.19",NA,NA,"<0.05","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Holmes et al., 2010, Exp. 2","Holmes et al., 2010","Holmes et al., 2010, Exp. 2","Trauma reminder + tetris vs. Trauma reminder",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.70987,0.08177,0.70987,0.285951748,0.149403447,1.270334299,2.482477824,0.013047219,0.895537695397896,0,0.00113868681435647,0,0.0338425978192804,0
10,NA,NA,38,"MMV & SZ",7,1,"Behavioural",NA,38,2015,"Published","Journal Article","Psychological Science","Computer Game Play Reduces Intrusive Memories of Experimental Trauma via Reconsolidation-Update Mechanisms ","James, E., L., Bonsall, M., B., Hoppitt, L, Tunbridge, E., M., Geddes, J., R., Milton, A., L., & Holmes, E., A. ","emily.holmes@mrc-cbu.cam.ac.uk ","10.1177/0956797615583071 ","Others","England","Europe",2,52,31,0.596153846,24.47,"Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Page 1206; figure 1, page 1207","Reactivation + Tetris","Trauma reminder + tetris","Decrease","No-Task","No-task","No-Task","Trauma reminder + tetris","Behavioural","Imagery","Direct + indirect","Task",26,26,52,"Delayed post","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion-provocation task (IPT)","Lab-based intrusion monitoring task","8th day post trauma film","2 minutes","Real Time","Image","Positive","Reactivation + tetris condition had lower lab intrusions than no-task.",NA,NA,"Yes","Null",1.03,0.335,1.7,3.5,0.55,2.785,"-2.47","t(50)=3.80",NA,"< .001","1.05","Cohen's d","Sample ethnicity reported but many ethnicities in the sample~ should we switch to binary coding?","Stats extracted from figure 1",NA,NA,"Film","No","James et al., 2015, Exp. 1","James et al., 2015","James et al., 2015, Exp. 1","Trauma reminder + tetris",NA,NA,NA,"24 hours",-1,NA,NA,-3.8,-1.05,-1.05441,0.08761,1.05441,0.295995562,0.474263598,1.634566202,3.562265906,0.000367668,1.6794264366918,0,0.064263960610137,0,0.259645600427446,0
11,NA,NA,41,"MMV & SZ",7,2,"Behavioural",NA,41,2015,"Published","Journal Article","Psychological Science","Computer Game Play Reduces Intrusive Memories of Experimental Trauma via Reconsolidation-Update Mechanisms ","James, E., L., Bonsall, M., B., Hoppitt, L, Tunbridge, E., M., Geddes, J., R., Milton, A., L., & Holmes, E., A. ","emily.holmes@mrc-cbu.cam.ac.uk ","10.1177/0956797615583071 ","Others","England","Europe",4,72,47,0.652777778,25.72,"Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Figure 4, page 1210; page 1212","Reactivation + Tetris","Trauma reminder + tetris","Decrease","No-Task","No-task","No-Task","Trauma reminder + tetris","Behavioural","Imagery","Direct + indirect","Task",18,18,36,"Delayed post","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion-provocation task (IPT)","Lab-based intrusion monitoring task","8th day post trauma film","2 minutes","Real Time","Image","Positive","Reactivation + tetris condition had lower lab intrusions than no-task.",NA,NA,"Yes","Null",1.095,0.435,1.845,3.425,0.625,2.655,"-2.33","t(68)=2.92",NA,"0.005","0.97","Cohen's d","Sample ethnicity reported but many ethnicities in the sample~ should we switch to binary coding?","Stats extracted from figure 4",NA,NA,"Film","No","James et al., 2015, Exp. 2","James et al., 2015","James et al., 2015, Exp. 2","Trauma reminder + tetris",NA,NA,NA,"24 hours",-1,NA,NA,-2.92,-0.97,-0.9965,0.1249,0.9965,0.353416112,0.303804435,1.689195595,2.819622482,0.004808018,1.37979614582439,0,0.0129633455433006,0,0.112506998303294,0
11,NA,NA,44,"MMV & SZ",7,2,"Behavioural",NA,44,2015,"Published","Journal Article","Psychological Science","Computer Game Play Reduces Intrusive Memories of Experimental Trauma via Reconsolidation-Update Mechanisms ","James, E., L., Bonsall, M., B., Hoppitt, L, Tunbridge, E., M., Geddes, J., R., Milton, A., L., & Holmes, E., A. ","emily.holmes@mrc-cbu.cam.ac.uk ","10.1177/0956797615583071 ","Others","England","Europe",4,72,47,0.652777778,25.72,"Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Figure 4, page 1210; page 1212","Reactivation","Trauma reminder","Unspecified","No-Task","No-task","No-Task","Trauma reminder","Behavioural","Imagery","Direct","Task",18,18,36,"Delayed post","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion-provocation task (IPT)","Lab-based intrusion monitoring task","8th day post trauma film","2 minutes","Real Time","Image","Null","Both conditions did not significantly in terms of lab intrusions.",NA,NA,"Yes","Null",4.185,0.49,2.075,3.425,0.625,2.655,"0.76","t(68)=1.00",NA,"0.32","Not provided","Not provided","Sample ethnicity reported but many ethnicities in the sample~ should we switch to binary coding?","Stats extracted from figure 4",NA,NA,"Film","No","James et al., 2015, Exp. 2","James et al., 2015","James et al., 2015, Exp. 2","Trauma reminder",NA,NA,NA,"24 hours",1,NA,NA,1,NA,0.31187,0.11246,-0.31187,0.335353485,-0.969159972,0.34542569,-0.929965409,0.352388995,-1.24525288232942,0,0.01225713819223,0,-0.110023319924834,0
11,NA,NA,47,"MMV & SZ",7,2,"Behavioural",NA,47,2015,"Published","Journal Article","Psychological Science","Computer Game Play Reduces Intrusive Memories of Experimental Trauma via Reconsolidation-Update Mechanisms ","James, E., L., Bonsall, M., B., Hoppitt, L, Tunbridge, E., M., Geddes, J., R., Milton, A., L., & Holmes, E., A. ","emily.holmes@mrc-cbu.cam.ac.uk ","10.1177/0956797615583071 ","Others","England","Europe",4,72,47,0.652777778,25.72,"Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Figure 4, page 1210; page 1212","Tetris","Tetris only","Unspecified","No-Task","No-task","No-Task","Tetris","Behavioural","Imagery","Indirect","Task",18,18,36,"Delayed post","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion-provocation task (IPT)","Lab-based intrusion monitoring task","8th day post trauma film","2 minutes","Real Time","Image","Null","Both conditions did not significantly in terms of lab intrusions.",NA,NA,"Yes","Null",3.125,0.585,2.48,3.425,0.625,2.655,"-0.3","t(68)=0.36",NA,"0.72","Not provided","Not provided","Sample ethnicity reported but many ethnicities in the sample~ should we switch to binary coding?","Stats extracted from figure 4",NA,NA,"Film","No","James et al., 2015, Exp. 2","James et al., 2015","James et al., 2015, Exp. 2","Tetris",NA,NA,NA,"24 hours",-1,NA,NA,-0.36,NA,-0.11418,0.11129,0.11418,0.333604824,-0.539686346,0.768044565,0.342258568,0.732156313,-0.378292194437734,0,0.000774191051730881,0,-0.0277788430796799,0
19,NA,NA,75,"MMV & SZ",14,1,"Behavioural",NA,75,2009,"Published","Journal Article","Plos One","Can playing the computer game ""tetris'' reduce the build-up of flashbacks for trauma? a proposal from cognitive science","Holmes, Emily A.; James, Ella L.; Coode-Bate, Thomas; Deeprose, Catherine","emily.holmes@psych.ox.ac.uk","10.1371/journal.pone.0004153","Web of Science","England","Europe",2,40,18,0.45,23.4,"Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Table 3, page 3","Reminder + Tetris","Trauma reminder + tetris","Decrease","Reminder + No-task","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",20,20,40,"Immediate post","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Initial flashbacks (inside laboratory during manipulation task)","Lab-based intrusion monitoring task","Same day post trauma film","10 minutes","Real Time",NA,"Positive","Tetris condition had  fewer lab intrusions than control condition",NA,"depression, trait anxiety","Yes","Null",4.6,1.1,4.91934955,12.8,3.1,13.86362146,"-8.2","t(38)=2.50",NA,"< .05","Not Reported","Not Reported","image-based intrusions",NA,NA,NA,"Film","No","Holmes et al., 2009","Holmes et al., 2009","Holmes et al., 2009","Trauma reminder + tetris vs. Trauma reminder",NA,NA,NA,NA,-1,NA,NA,-2.5,NA,-0.77264,0.10746,0.77264,0.327814108,0.130120848,1.415152152,2.356934861,0.018426479,0.987165692413936,0,0.0189969616303569,0,0.137959812979215,0
20,NA,NA,86,"MMV & SZ",15,1,"Behavioural",NA,86,2009,"Published","Journal Article","Memory","Does post-event cognitive load undermine thought suppression and increase intrusive memories after exposure to an analogue stressor?","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1080/09658210802592353","Web of Science","Australia","Australia",5,120,58,0.483333333,24.47,"Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Table 2, page 250","Block rehearsal task and thought suppression","Block rehearsal + thought suppression","Increase","No-task","No-task","No-Task","Block rehearsal + thought suppression","Behavioural","Imagery","Indirect + direct","Task+instruction",24,24,NA,"Immediate post","Trauma film","Trauma film","1","5min","Intrusion Frequency","Intrusion frequency","Five-minute intrusion monitoring","Lab-based intrusion monitoring task","Same day post trauma film","5 minutes","Real Time","Not reported","Null","Both conditions did not significantly in terms of lab intrusions.",NA,NA,"Yes","Null",6.08,NA,4.69,6.25,NA,4.51,"-0.17",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported",NA,NA,NA,"Film","No","Nixon et al., 2009a","Nixon et al., 2009","Nixon et al., 2009a, Immediate post","Block rehearsal + thought suppression",NA,"Immediate post",NA,NA,-1,NA,NA,NA,NA,-0.03634,0.08335,0.03634,0.288698964,-0.529506802,0.602193137,0.125886033,0.899822139,-0.567197346762454,0,0.0000241536786141307,0,-0.00491626530195643,0
20,NA,NA,87,"MMV & SZ",15,1,"Behavioural",NA,87,2009,"Published","Journal Article","Memory","Does post-event cognitive load undermine thought suppression and increase intrusive memories after exposure to an analogue stressor?","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1080/09658210802592353","Web of Science","Australia","Australia",5,120,58,0.483333333,24.47,"Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Table 2, page 250","Thought suppression","Thought suppression","Increase","No-task","No-task","No-Task","Thought suppression","Behavioural","Imagery","Direct","Instruction",24,24,NA,"Immediate post","Trauma film","Trauma film","1","5min","Intrusion Frequency","Intrusion frequency","Five-minute intrusion monitoring","Lab-based intrusion monitoring task","Same day post trauma film","5 minutes","Real Time","Not reported","Null","Both conditions did not significantly in terms of lab intrusions.",NA,NA,"Yes","Null",6.96,NA,4.31,6.25,NA,4.51,"0.71",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported",NA,NA,NA,"Film","No","Nixon et al., 2009a","Nixon et al., 2009","Nixon et al., 2009a, Immediate post","Thought suppression",NA,"Immediate post",NA,NA,1,NA,NA,NA,NA,0.15832,0.08359,-0.15832,0.289126986,-0.725004206,0.408373579,-0.547563256,0.583991825,-0.989138162079548,0,0.000308313790600343,0,-0.0175867794966174,0
20,NA,NA,90,"MMV & SZ",15,1,"Behavioural",NA,90,2009,"Published","Journal Article","Memory","Does post-event cognitive load undermine thought suppression and increase intrusive memories after exposure to an analogue stressor?","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1080/09658210802592353","Web of Science","Australia","Australia",5,120,58,0.483333333,24.47,"Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Table 2, page 250","Block rehearsal task and thought suppression","Block rehearsal + thought suppression","Increase","No-task","No-task","No-Task","Block rehearsal + thought suppression","Behavioural","Imagery","Indirect + direct","Task+instruction",24,24,NA,"Immediate post","Trauma film","Trauma film","1","5min","Intrusion Frequency","Intrusion frequency","Five-minute intrusion monitoring","Lab-based intrusion monitoring task","8th day post trauma film","5 minutes","Real Time","Not reported","Null","Both conditions did not significantly in terms of lab intrusions.",NA,NA,"Yes","Null",2.54,NA,2.23,2.75,NA,2.43,"-0.21",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported",NA,NA,NA,"Film","No","Nixon et al., 2009a","Nixon et al., 2009","Nixon et al., 2009a, Delayed post","Block rehearsal + thought suppression",NA,"Delayed post",NA,NA,-1,NA,NA,NA,NA,-0.08857,0.08342,0.08857,0.288816629,-0.477512244,0.654648943,0.306659452,0.759102596,-0.453897577571572,0,0.00000233995241540548,0,-0.00152962614690429,0
