"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
2,NA,NA,8,"MMV & SZ",2,1,"Behavioural",NA,8,2004,"Published","Journal Article","Journal Of Experimental Psychology: General","Trauma Films, Information Processing, and Intrusive Memory Development ","Homes, E. A., Brewin, C. R., & Hennessy, R. G.","emily.holmes@mrc-cbu.cam.ac.uk","10.1037/0096-3445.133.1.3","Others","England","Europe",3,51,48,0.941176471,"20.2","Between-subject",1,1,1,1,1,1,0,0,0,1,1,8,"Table 1, page 8","Dissociation","Dissociation","Increase","No-task","No-task","No-Task","Dissociation","Behavioural","Other","Indirect","Instruction",17,17,34,"Peri","Trauma film","Trauma film","5","12.5min","Intrusion Frequency","Intrusion frequency","Tabular diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","Dissociation and control condition didn't significantly differ in terms of intrusions.","Blood-flow optical sensor (Heart rate)","State dissociation","Yes","Null",5.53,NA,3.48,4.94,NA,4.29,"0.59","t(48)=0.48",NA,"0.64","Not Reported","Not Reported","Number of female participants post screening not reported. Does the paper really have an analysis plan, formatting issue in 2004? Do we calculate SE on our own if its missing in the paper or mention Not reported? Do we need F test and Z test columns if all our comparisons rely on t-test values? In this study they didn't find difference between conditions on emotional distress associated with intrusions but they don't provide the t-test stats instead they provide the F-test value for all three conditions so how to code this info? I",NA,NA,NA,"Film","Yes","Homes et al., 2004, Exp. 1","Homes et al., 2004","Homes et al., 2004, Exp. 1","Dissociation",NA,NA,NA,NA,1,NA,NA,0.48,NA,0.14747,0.11797,-0.14747,0.343463091,-0.82066251,0.525712805,-0.429376129,0.667649523,0.038467113828361,0,0.0000898649538057222,0,0.00938190226152461,0
12,1,1,49,"SZ",8,1,"Behavioural",NA,49,2015,"Published","Journal Article","Sleep","Psychological effect of an analogue traumatic event reduced by sleep deprivation","Porcheret, Kate; Holmes, Emily A.; Goodwin, Guy M.; Foster, Russell G.; Wulff, Katharina","emily.holmes@mrc-cbu.cam.ac.uk","10.5665/sleep.4802","Web of Science","England","Europe",2,42,29,0.69047619,"21.52","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"page 1021","Sleep","Sleep","Increase","Sleep deprivation","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",21,18,39,"Immediate post","Trauma film","Trauma film","6","15min1s","Intrusion frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","12 hours post trauma film","6 days","Real Time","Image","Negative","significantly fewer
intrusive memories in daily life were reported by the sleep deprived group  compared to the sleep group","Actigraphy",NA,"No",NA,3.76,NA,3.35,2.28,NA,2.91,"1.48",NA,"2.61","0.009","Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Porcheret et al., 2015","Porcheret et al., 2015","Porcheret et al., 2015","Sleep",NA,NA,NA,NA,1,NA,NA,NA,NA,0.45944,0.10588,-0.45944,0.325393417,-1.097215611,0.178326583,-1.411966223,0.157959907,-0.575595287989425,0,0.00585814445668169,0,-0.0760177876001823,0
17,NA,1,68,"MMV & SZ",12,2,"Behavioural",NA,68,2002,"Unpublished","Dissertation",NA,"Dissociation and later intrusive memories","Stuart, Ailsa","Not Reported",NA,"PsycInfo & ProQuest","England","Europe",1,17,5,0.294117647,"Not Reported","Within-subject",0.5,1,1,1,1,1,0,0,1,0,1,7.5,"Table 8, page 103","Hypnosis induction","Dissociation","Increase","No-task","No-task","No-Task","Dissociation","Behavioural","Other","Indirect","Instruction",17,17,17,"Peri","Trauma film","Trauma film","5","13min","Intrusion Frequency","Intrusion frequency","Seven Day Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusions.",NA,NA,"Yes","Null",0.88,NA,0.99,1.7,NA,1.5,"-0.82","t(16)=-2.08",NA,"0.054","Not Reported","Not Reported",NA,NA,NA,NA,"Film","No","Stuart, 2002, Exp. 2","Stuart, 2002","Stuart, 2002, Exp. 2","Dissociation",NA,NA,NA,NA,-1,NA,NA,-2.08,NA,-0.62998,0.12348,0.62998,0.351402055,-0.058770648,1.318725408,1.792753829,0.073012295,1.54245321503849,0,0.0383612490103079,0,0.198288451796657,0
40,1,1,173,"MMV",33,1,"Behavioural",NA,173,2016,"Published","Journal Article","Journal Of Trauma & Dissociation","The impact of dissociation on perceptual priming and intrusions after listening to auditory narratives","Dorahy, Martin J.; Peck, Rowan K.; Huntjens, Rafaele J. C.","martin.dorahy@canterbury.ac.nz","10.1080/15299732.2015.1134746","Web of Science","New Zealand","Australia",3,60,47,0.783333333,"24.57","Between-subject",1,1,1,0,1,1,0,0,0,1,1,7,"Table 3, page 420","Spinning Dot (Dissociation)","Spinning dot (dissociation)","Increase","Neutral image","Experimental task","Control (view neutral image)","Dissociation","Behavioural","Other","Indirect","Task",19,20,39,"Peri","Audio Clips","Audio Clips (1 neutral + 1 threat)","2","14 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","3 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of diary intrusions.",NA,"state anxiety, dissociation","No",NA,1.25,NA,1,0.73,NA,0.74,"0.52",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Audio","No","Dorahy et al., 2016","Dorahy et al., 2016","Dorahy et al., 2016","Dissociation (spinning dots)","Spinning dots",NA,NA,NA,1,NA,NA,NA,NA,0.58136,0.10696,-0.58136,0.327054538,-1.222388353,0.059665434,-1.777567326,0.075474944,-0.813528014240715,0,0.00388758183671783,0,-0.0624236947270516,0
40,NA,NA,175,"MMV",33,1,"Behavioural",NA,175,2016,"Published","Journal Article","Journal Of Trauma & Dissociation","The impact of dissociation on perceptual priming and intrusions after listening to auditory narratives","Dorahy, Martin J.; Peck, Rowan K.; Huntjens, Rafaele J. C.","martin.dorahy@canterbury.ac.nz","10.1080/15299732.2015.1134746","Web of Science","New Zealand","Australia",3,60,47,0.783333333,"24.57","Between-subject",1,1,1,0,1,1,0,0,0,1,1,7,"Table 3, page 420","Mirror group (Dissociation)","Mirror group (dissociation)","Increase","Neutral image","Experimental task","Control (view neutral image)","Dissociation","Behavioural","Other","Indirect","Task",21,20,41,"Peri","Audio Clips","Audio Clips (1 neutral + 1 threat)","2","14 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","3 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of diary intrusions.",NA,"state anxiety, dissociation","No",NA,0.92,NA,0.93,0.73,NA,0.74,"0.19",NA,NA,NA,"Not provided","Not provided","tests showed",NA,NA,NA,"Audio","No","Dorahy et al., 2016","Dorahy et al., 2016","Dorahy et al., 2016","Dissociation (mirror)","Mirror",NA,NA,NA,1,NA,NA,NA,NA,0.22107,0.09822,-0.22107,0.3133928,-0.835319897,0.393179878,-0.705408707,0.480555927,-0.100808793268127,0,0.00134305442022837,0,0.0364059951568467,0
74,NA,NA,311,"MMV & SZ",65,1,"Behavioural",NA,311,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Australia","Australia",3,113,66,0.584070796,"23.84","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",39,37,76,"Pre","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",2.64,NA,2.17,2.92,NA,2.51,"-0.28",NA,NA,"0.75","Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 1","Krans et al., 2018","Krans et al., 2018, Exp. 1","Self efficacy",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.11836,0.05276,0.11836,0.229695927,-0.331843372,0.568564661,0.515292746,0.606348467,0.631120874679091,0,0.0102782198383638,0,0.100514014737517,0
75,NA,NA,319,"MMV & SZ",65,2,"Behavioural",NA,319,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Belgium/Australia","Australia/europe",3,74,54,0.72972973,"20.66","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 8","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",22,24,46,"Immediate post","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",2.14,NA,1.64,3.46,NA,2.98,"-1.32",NA,NA,"0.06","0.57","Cohen's d","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 2","Krans et al., 2018","Krans et al., 2018, Exp. 2","Self efficacy",NA,NA,NA,NA,-1,NA,NA,NA,-0.57,-0.53295,0.09021,0.53295,0.300347412,-0.055729966,1.121631889,1.774448323,0.075989023,1.44636154444303,0,0.0388517699075363,0,0.199306308732053,0
82,NA,NA,339,"MMV",71,1,"Behavioural",NA,339,2019,"Published","Journal Article","Anxiety Stress And Coping","Increasing self-efficacy reduces visual intrusions to a trauma-film paradigm","Rahman, Nadia; Horesh, Danny; Kouri, Nicole A.; Lev-Ari, Rony Kapel; Titcombe-Parekh, Roseann; Bryant, Richard A.; Marmar, Charles R.; Brown, Adam D.","brownad@newschool.edu, ","10.1080/10615806.2019.1566532","Web of Science","USA","North america",3,62,49,0.79032258,"33.79","Between-subject",1,1,0,1,1,1,0,0,0,1,0,6,"Table 3, page 207","Low self efficacy","Low self efficacy","Increase","No self efficacy (puzzles and verbal tests)","Experimental task","Control (puzzles and verbal tests)","Self efficacy","Behavioural","Other","Indirect","Task",21,23,44,"Pre","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusions diary","Intrusion diary","Same day post trauma film","6 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"No",NA,5.78,NA,7.641,6.75,NA,8.22,"-0.97",NA,"Not reported",NA,"Not reported",NA,"Control group completed an experimental task unrelated to induction",NA,NA,NA,"Film","No","Rahman et al., 2019","Rahman et al., 2019","Rahman et al., 2019","Self efficacy",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.11983,0.09126,0.11983,0.302093477,-0.472277848,0.711928582,0.396649964,0.691625602,0.582358143228505,0,0.00740946739235457,0,0.085393219838961,0
99,1,1,396,"MMV & SZ",85,1,"Behavioural",NA,396,2019,"Published","Journal Article","Translational Psychiatry","Investigation of the impact of total sleep deprivation at home on the number of intrusive memories to an analogue trauma","Porcheret, Kate; van Heugten-van der Kloet, Dalena; Goodwin, Guy M.; Foster, Russell G.; Wulff, Katharina; Holmes, Emily A.","kate.porcheret@ndcn.ox.ac.uk","10.1038/s41398-019-0403-z","Web of Science","England","Europe",2,50,14,0.28,"25.16","Between-subject",1,1,1,1,1,1,0,1,1,1,1,10,"Page 6, Table 2","Sleep","Sleep","Increase","Sleep Deprivation (one night)","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",24,26,50,"Immediate post","Trauma film","Trauma film","11","15 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","6 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency","PSG",NA,"Yes","Positive",5.25,NA,7.05,5.58,NA,6.14,"-0.33",NA,"-0.5","0.62","Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Porcheret et al., 2019","Porcheret et al., 2019","Porcheret et al., 2019","Sleep",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.04928,0.08015,0.04928,0.283112144,-0.505624135,0.604175469,0.174049994,0.861826172,0.449029340517034,0,0.00483694029483939,0,0.0688633753068674,0
122,1,1,507,"SZ",105,1,"Behavioural",NA,507,2005,"Unpublished","Dissertation",NA,"Threat monitoring and the development of symptoms of posttraumatic stress disorder","Turl, Emma Jane","Not provided",NA,"PsycInfo & ProQuest","England","Europe",3,60,30,0.5,"21.1","Between-subject",1,1,1,1,1,1,1,NA,1,0,1,9,"page 53, Table 1","Threat Monitoring (TM)","Threat attention walk","Increase","Neutral Monitoring (NM)","Experimental task","Neutral attention walk","Threat vs. Neutral attention walk","Behavioural","Other","Indirect","Task",30,30,60,"Immediate post","Trauma film","Trauma film","2","10min","Intrusion Frequency","Intrusion frequency","Three-day diary","Intrusion diary","Same day post trauma film","3 days","Retrospective","Image, sound or thought","Null","No group difference on diary intrusion between TM and NM",NA,NA,"No",NA,9.3,NA,6.5,6.3,NA,5.1,"3","t(38)=-1.62",NA,"0.11","Not provided","Not provided","they meaure distress using a one-item VAS (0-100), but not reported in the main text, should we contact them for the results?",NA,NA,NA,"Film","No","Turl, 2005","Turl, 2005","Turl, 2005","Threat vs. Neutral attention walk",NA,NA,NA,NA,1,NA,NA,1.62,NA,0.50684,0.06881,-0.50684,0.262311645,-1.020971941,0.007289708,-1.932209741,0.053333623,-0.719594450182424,0,0.00183213745332262,0,-0.0428306686253368,0
