"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
2,NA,NA,8,"MMV & SZ",2,1,"Behavioural",NA,8,2004,"Published","Journal Article","Journal Of Experimental Psychology: General","Trauma Films, Information Processing, and Intrusive Memory Development ","Homes, E. A., Brewin, C. R., & Hennessy, R. G.","emily.holmes@mrc-cbu.cam.ac.uk","10.1037/0096-3445.133.1.3","Others","England","Europe",3,51,"48","0.941176471","20.2","Between-subject",1,1,1,1,1,1,0,0,0,1,1,8,"Table 1, page 8","Dissociation","Dissociation","Increase","No-task","No-task","No-Task","Dissociation","Behavioural","Other","Indirect","Instruction",17,17,34,"Peri","Trauma film","Trauma film","5","12.5min","Intrusion Frequency","Intrusion frequency","Tabular diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","Dissociation and control condition didn't significantly differ in terms of intrusions.","Blood-flow optical sensor (Heart rate)","State dissociation","Yes","Null",5.53,NA,3.48,4.94,NA,4.29,"0.59","t(48)=0.48",NA,"0.64","Not Reported","Not Reported","Number of female participants post screening not reported. Does the paper really have an analysis plan, formatting issue in 2004? Do we calculate SE on our own if its missing in the paper or mention Not reported? Do we need F test and Z test columns if all our comparisons rely on t-test values? In this study they didn't find difference between conditions on emotional distress associated with intrusions but they don't provide the t-test stats instead they provide the F-test value for all three conditions so how to code this info? I",NA,NA,NA,"Film","Yes","Homes et al., 2004, Exp. 1","Homes et al., 2004","Homes et al., 2004, Exp. 1","Dissociation",NA,NA,NA,NA,1,NA,NA,0.48,NA,0.14747,0.11797,-0.14747,0.343463091,-0.82066251,0.525712805,-0.429376129,0.667649523,-0.586238897194375,0,0.00420542646807846,0,-0.0644944373384143,0
12,1,1,49,"SZ",8,1,"Behavioural",NA,49,2015,"Published","Journal Article","Sleep","Psychological effect of an analogue traumatic event reduced by sleep deprivation","Porcheret, Kate; Holmes, Emily A.; Goodwin, Guy M.; Foster, Russell G.; Wulff, Katharina","emily.holmes@mrc-cbu.cam.ac.uk","10.5665/sleep.4802","Web of Science","England","Europe",2,42,"29","0.69047619","21.52","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"page 1021","Sleep","Sleep","Increase","Sleep deprivation","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",21,18,39,"Immediate post","Trauma film","Trauma film","6","15min1s","Intrusion frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","12 hours post trauma film","6 days","Real Time","Image","Negative","significantly fewer
intrusive memories in daily life were reported by the sleep deprived group  compared to the sleep group","Actigraphy",NA,"No",NA,3.76,NA,3.35,2.28,NA,2.91,"1.48",NA,"2.61","0.009","Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Porcheret et al., 2015","Porcheret et al., 2015","Porcheret et al., 2015","Sleep",NA,NA,NA,NA,1,NA,NA,NA,NA,0.45944,0.10588,-0.45944,0.325393417,-1.097215611,0.178326583,-1.411966223,0.157959907,-1.25395364449007,0,0.00939696109518719,0,-0.0971079953912857,0
17,NA,1,68,"MMV & SZ",12,2,"Behavioural",NA,68,2002,"Unpublished","Dissertation",NA,"Dissociation and later intrusive memories","Stuart, Ailsa","Not Reported",NA,"PsycInfo & ProQuest","England","Europe",1,17,"5","0.294117647","Not Reported","Within-subject",0.5,1,1,1,1,1,0,0,1,0,1,7.5,"Table 8, page 103","Hypnosis induction","Dissociation","Increase","No-task","No-task","No-Task","Dissociation","Behavioural","Other","Indirect","Instruction",17,17,17,"Peri","Trauma film","Trauma film","5","13min","Intrusion Frequency","Intrusion frequency","Seven Day Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusions.",NA,NA,"Yes","Null",0.88,NA,0.99,1.7,NA,1.5,"-0.82","t(16)=-2.08",NA,"0.054","Not Reported","Not Reported",NA,NA,NA,NA,"Film","No","Stuart, 2002, Exp. 2","Stuart, 2002","Stuart, 2002, Exp. 2","Dissociation",NA,NA,NA,NA,-1,NA,NA,-2.08,NA,-0.62998,0.12348,0.62998,0.351402055,-0.058770648,1.318725408,1.792753829,0.073012295,0.983315197381299,0,0.00548024826970589,0,0.074034006848427,0
40,1,1,173,"MMV",33,1,"Behavioural",NA,173,2016,"Published","Journal Article","Journal Of Trauma & Dissociation","The impact of dissociation on perceptual priming and intrusions after listening to auditory narratives","Dorahy, Martin J.; Peck, Rowan K.; Huntjens, Rafaele J. C.","martin.dorahy@canterbury.ac.nz","10.1080/15299732.2015.1134746","Web of Science","New Zealand","Australia",3,60,"47","0.783333333","24.57","Between-subject",1,1,1,0,1,1,0,0,0,1,1,7,"Table 3, page 420","Spinning Dot (Dissociation)","Spinning dot (dissociation)","Increase","Neutral image","Experimental task","Control (view neutral image)","Dissociation","Behavioural","Other","Indirect","Task",19,20,39,"Peri","Audio Clips","Audio Clips (1 neutral + 1 threat)","2","14 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","3 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of diary intrusions.",NA,"state anxiety, dissociation","No",NA,1.25,NA,1,0.73,NA,0.74,"0.52",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Audio","No","Dorahy et al., 2016","Dorahy et al., 2016","Dorahy et al., 2016","Dissociation (spinning dots)","Spinning dots",NA,NA,NA,1,NA,NA,NA,NA,0.58136,0.10696,-0.58136,0.327054538,-1.222388353,0.059665434,-1.777567326,0.075474944,-1.50283291798708,0,0.00286729438329734,0,-0.0538006167896366,0
40,NA,NA,175,"MMV",33,1,"Behavioural",NA,175,2016,"Published","Journal Article","Journal Of Trauma & Dissociation","The impact of dissociation on perceptual priming and intrusions after listening to auditory narratives","Dorahy, Martin J.; Peck, Rowan K.; Huntjens, Rafaele J. C.","martin.dorahy@canterbury.ac.nz","10.1080/15299732.2015.1134746","Web of Science","New Zealand","Australia",3,60,"47","0.783333333","24.57","Between-subject",1,1,1,0,1,1,0,0,0,1,1,7,"Table 3, page 420","Mirror group (Dissociation)","Mirror group (dissociation)","Increase","Neutral image","Experimental task","Control (view neutral image)","Dissociation","Behavioural","Other","Indirect","Task",21,20,41,"Peri","Audio Clips","Audio Clips (1 neutral + 1 threat)","2","14 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","3 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of diary intrusions.",NA,"state anxiety, dissociation","No",NA,0.92,NA,0.93,0.73,NA,0.74,"0.19",NA,NA,NA,"Not provided","Not provided","tests showed",NA,NA,NA,"Audio","No","Dorahy et al., 2016","Dorahy et al., 2016","Dorahy et al., 2016","Dissociation (mirror)","Mirror",NA,NA,NA,1,NA,NA,NA,NA,0.22107,0.09822,-0.22107,0.3133928,-0.835319897,0.393179878,-0.705408707,0.480555927,-0.762168298355878,0,0.0000000518382269285483,0,-0.000227421786260089,0
42,1,1,179,"MMV & SZ",35,1,"Behavioural",NA,179,2016,"Published","Journal Article","Sleep","Effects of sleep after experimental trauma on intrusive emotional memories","Kleim, Birgit; Wysokowsky, Julia; Schmid, Nuria; Seifritz, Erich; Rasch, Bjorn","bjoern.rasch@unifr.ch ","10.5665/sleep.6310","Web of Science","Switzerland","Europe",3,65,"65","1","23.8","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Page 2128","Sleep","Sleep","Decrease","Daytime Wake + Sleep Deprivation","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",32,33,65,"Immediate post","Trauma film + Neutral Film","Trauma film + Neutral Film","1","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","2nd day post trauma film","6 days","Real Time","Not provided","Positive","Sleep had lower intrusions than sleep deprivation/wake","PSG",NA,"No",NA,4.28,NA,3.27,5.91,NA,3.46,"-1.63",NA,NA,"0.019","Not provided","Not provided","Used neutral film as well but here I only coded for trauma film; check the stats reported in paper with Windy, highlighted in pink",NA,NA,NA,"Film","Yes","Kleim et al., 2016","Kleim et al., 2016","Kleim et al., 2016","Sleep",NA,NA,NA,NA,-1,"F(1,64) = 3.79",NA,NA,NA,-0.4782,0.06331,0.4782,0.2516189,-0.014972998,0.971373091,1.900493349,0.057368407,0.778335889847104,0,0.00445538630751449,0,0.0666449335610704,0
74,1,1,307,"MMV & SZ",65,1,"Behavioural",NA,307,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Australia","Australia",3,113,"66","0.584070796","23.84","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","High self efficacy","High self efficacy","Decrease","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",37,37,74,"Pre","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Negative","High self efficacy had more intrusions than control condition",NA,NA,"Yes","Null",3.76,NA,3.22,2.92,NA,2.51,"0.84",NA,NA,"0.04","0.29","Cohen's d","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 1","Krans et al., 2018","Krans et al., 2018, Exp. 1","Self efficacy",NA,NA,NA,NA,1,NA,NA,NA,0.29,0.28793,0.05461,-0.28793,0.233696803,-0.745971012,0.170120456,-1.232046286,0.217931795,-1.01307565312321,0,0.0028089003619826,0,-0.0530397215213221,0
74,NA,NA,311,"MMV & SZ",65,1,"Behavioural",NA,311,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Australia","Australia",3,113,"66","0.584070796","23.84","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",39,37,76,"Pre","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",2.64,NA,2.17,2.92,NA,2.51,"-0.28",NA,NA,"0.75","Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 1","Krans et al., 2018","Krans et al., 2018, Exp. 1","Self efficacy",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.11836,0.05276,0.11836,0.229695927,-0.331843372,0.568564661,0.515292746,0.606348467,-0.0504101674026549,0,0.0008870623528483,0,0.0296719104942514,0
75,NA,1,315,"MMV & SZ",65,2,"Behavioural",NA,315,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Belgium/Australia","Australia/europe",3,74,"54","0.72972973","20.66","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 8","High self efficacy","High self efficacy","Decrease","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",25,24,49,"Immediate post","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",3.56,NA,3.12,3.46,NA,2.98,"0.1",NA,NA,"0.86","Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 2","Krans et al., 2018","Krans et al., 2018, Exp. 2","Self efficacy",NA,NA,NA,NA,1,NA,NA,NA,NA,0.03224,0.08168,-0.03224,0.285792356,-0.592389216,0.527916818,-0.112795876,0.910192388,-0.382391020125985,0,0.00245009001894044,0,-0.0493089904957728,0
75,NA,NA,319,"MMV & SZ",65,2,"Behavioural",NA,319,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Belgium/Australia","Australia/europe",3,74,"54","0.72972973","20.66","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 8","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",22,24,46,"Immediate post","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",2.14,NA,1.64,3.46,NA,2.98,"-1.32",NA,NA,"0.06","0.57","Cohen's d","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 2","Krans et al., 2018","Krans et al., 2018, Exp. 2","Self efficacy",NA,NA,NA,NA,-1,NA,NA,NA,-0.57,-0.53295,0.09021,0.53295,0.300347412,-0.055729966,1.121631889,1.774448323,0.075989023,0.845654995255218,0,0.00265584204641275,0,0.0514708670501021,0
