"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
31,NA,NA,127,"MMV & SZ",24,1,"Behavioural",NA,127,2013,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can concreteness training buffer against the negative effects of rumination on ptsd? an experimental analogue study","Schaich, Anja; Watkins, Edward R.; Ehring, Thomas","thomas.ehring@uni-muenster.de","10.1016/j.jbtep.2013.03.006","Web of Science","Germany","Europe",2,66,"66","1","20.05","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Not Reported","Concrete processing style","Concrete processing","Decrease","Abstract processing style","Experimental task","Film-related rumination","Concrete processing vs. Film-related rumination","Behavioural","Imagery vs. Verbal","Direct","Instruction",34,32,66,"Pre","Trauma film","Trauma film","1","14min","Self-reported distress ratings","Intrusion-related distress","Intrusion questionnaire","Self-report questionnaire","Immediate post trauma film","3min","Retrospective","Not reported","Null","No group difference on the  intrusion frequency immediate post trauma film reminder measured by intrusion questionnaire between Abstract and Concrete processing style group","_Heart rate (HR) and skin conductance (SCL)",NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported","Contact author for mean/SD. In this article, they combined lab intrusion questionnaire immediate post film and post trauma film reminder. Here I coded them separately; Also they did not provide the mean/SD for each group, but only have the regression parameters",NA,NA,NA,"Film","Yes","Schaich et al., 2013","Schaich et al., 2013","Schaich et al., 2013","Concrete processing vs. Film-related rumination",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,128,"MMV & SZ",24,1,"Behavioural",NA,128,2013,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can concreteness training buffer against the negative effects of rumination on ptsd? an experimental analogue study","Schaich, Anja; Watkins, Edward R.; Ehring, Thomas","thomas.ehring@uni-muenster.de","10.1016/j.jbtep.2013.03.006","Web of Science","Germany","Europe",2,66,"66","1","20.05","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Not Reported","Concrete processing style","Concrete processing","Decrease","Abstract processing style","Experimental task","Film-related rumination","Concrete processing vs. Film-related rumination","Behavioural","Imagery vs. Verbal","Direct","Instruction",34,32,66,"Pre","Trauma film","Trauma film","1","14min","Self-reported distress ratings","Intrusion-related distress","Intrusion questionnaire","Self-report questionnaire","Post trauma film reminder","3min","Retrospective","Not reported","Null","No group difference on the intrusion-related distress immediate post trauma film reminder measured by intrusion questionnaire between Abstract and Concrete processing style group","_Heart rate (HR) and skin conductance (SCL)",NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported","Contact author for mean/SD. In this article, they combined lab intrusion questionnaire immediate post film and post trauma film reminder. Here I coded them separately; Also they did not provide the mean/SD for each group, but only have the regression parameters",NA,NA,NA,"Film","Yes","Schaich et al., 2013","Schaich et al., 2013","Schaich et al., 2013","Concrete processing vs. Film-related rumination",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,130,"MMV & SZ",24,1,"Behavioural",NA,130,2013,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can concreteness training buffer against the negative effects of rumination on ptsd? an experimental analogue study","Schaich, Anja; Watkins, Edward R.; Ehring, Thomas","thomas.ehring@uni-muenster.de","10.1016/j.jbtep.2013.03.006","Web of Science","Germany","Europe",2,66,"66","1","20.05","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Not Reported","Concrete processing style","Concrete processing","Decrease","Abstract processing style","Experimental task","Film-related rumination","Concrete processing vs. Film-related rumination","Behavioural","Imagery vs. Verbal","Direct","Instruction",34,32,66,"Pre","Trauma film","Trauma film","1","14min","Mean Emotional Distress","Intrusion-related distress","Dialy intrusion questionnaire","Intrusion diary","Same day post trauma film","7 days","Retrospective","Not reported","Null","No group difference on the intrusion-related distress measured by daily intrusion questionnaire between Abstract and Concrete processing style group","_Heart rate (HR) and skin conductance (SCL)",NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported","Contact author for mean/SD.  only have the regression parameters with the consideration of other covariates and interaction effects.","regression t = -0.55, p = 0.58",NA,NA,"Film","Yes","Schaich et al., 2013","Schaich et al., 2013","Schaich et al., 2013","Concrete processing vs. Film-related rumination",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,132,"MMV & SZ",25,1,"Behavioural",NA,132,2013,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Reducing analogue trauma symptoms by computerized reappraisal training - considering a cognitive prophylaxis?","Woud, Marcella L.; Postma, Peggy; Holmes, Emily A.; Mackintosh, Bundy","M.Woud@psych.ru.nl","10.1016/j.jbtep.2013.01.003","Web of Science","Netherlands","Europe",2,47,"31","0.659574468","29.06","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Page 314","Positive Cognitive Bias Modification-Appraisal (CBM-app)","Positive cbm training","Decrease","Negative Cognitive Bias Modification-Appraisal (CBM-app)","Experimental task","Negative CBM training","Positive vs. Negative cbm training","Behavioural","Emotion","Indirect","Task",17,20,37,"Pre","Trauma film","Trauma film","Not Reported","20min","Mean Emotional Distress","Intrusion-related distress","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Positive","Positive CBM-App condition had lower intrusion distress than Negative CBM-App condition",NA,NA,"No",NA,12.23,NA,9.25,22.74,NA,17.46,"-10.51","t(35)=2.23",NA,"0.03","0.79","Cohen's d","image or thought or both recorded, used only a subset of the participants for analysis",NA,NA,NA,"Film","No","Woud et al., 2013","Woud et al., 2013","Woud et al., 2013","Positive vs. Negative cbm training",NA,NA,NA,NA,-1,NA,NA,-2.23,-0.79,-0.71888,0.11581,0.71888,0.340304534,0.05188408,1.385877854,2.112463676,0.034646698,1.69669175942309,0,0.0230808103107704,0,0.153368119896263,0
36,NA,NA,156,"MMV & SZ",29,1,"Behavioural",NA,156,2015,"Published","Journal Article","Australian Journal Of Psychology","Trauma-related rumination mediates the effect of naturally occurring depressive symptoms but not momentary low mood on trauma intrusions","Kubota, Rie; Nixon, Reginald D. V.; Chen, Junwen","reg.nixon@flinders.edu.au","10.1111/ajpy.12074","Web of Science","Australia","Australia",3,81,"53","0.654320988","23.806","Between-subject",1,1,1,1,1,1,1,NA,0,1,1,9,"Table 4, page 81","Sad induction before film","Sad induction","Increase","Neutral induction after film","Experimental task","Control (neutral mood induction)","Sad induction","Behavioural","Emotion","Indirect","Task",26,29,55,"Pre","Trauma film","Trauma film","1","8 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion monitoring task","Lab-based intrusion monitoring task","Same day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of lab intrusion distress.",NA,NA,"No",NA,2.89,NA,1.73,3.38,NA,2.29,"-0.49",NA,NA,NA,"Not Reported","Not Reported",NA,NA,NA,NA,"Film","No","Kubota et al., 2015","Kubota et al., 2015","Kubota et al., 2015, Immediate post","Sad induction (before film)","Before film","Immediate post",NA,NA,-1,NA,NA,NA,NA,-0.23619,0.07345,0.23619,0.271019293,-0.29500379,0.767391839,0.871502623,0.383479774,0.5672875123758,0,0.000447635794153742,0,0.0211609955184285,0
36,NA,NA,158,"MMV & SZ",29,1,"Behavioural",NA,158,2015,"Published","Journal Article","Australian Journal Of Psychology","Trauma-related rumination mediates the effect of naturally occurring depressive symptoms but not momentary low mood on trauma intrusions","Kubota, Rie; Nixon, Reginald D. V.; Chen, Junwen","reg.nixon@flinders.edu.au","10.1111/ajpy.12074","Web of Science","Australia","Australia",3,81,"53","0.654320988","23.806","Between-subject",1,1,1,1,1,1,1,NA,0,1,1,9,"Table 4, page 81","Sad induction before film","Sad induction","Increase","Neutral induction after film","Experimental task","Control (neutral mood induction)","Sad induction","Behavioural","Emotion","Indirect","Task",26,29,55,"Pre","Trauma film","Trauma film","1","8 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion monitoring task","Lab-based intrusion monitoring task","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of lab intrusion distress.",NA,NA,"No",NA,1.96,NA,1.18,2.38,NA,2.03,"-0.42",NA,NA,NA,"Not Reported","Not Reported",NA,NA,NA,NA,"Film","No","Kubota et al., 2015","Kubota et al., 2015","Kubota et al., 2015, Delayed post","Sad induction (before film)","Before film","Delayed post",NA,NA,-1,NA,NA,NA,NA,-0.24594,0.07349,0.24594,0.271098117,-0.285408946,0.777295675,0.907211628,0.364294896,0.595223364532217,0,0.000518911002702791,0,0.0227850642779655,0
43,NA,NA,182,"MMV",36,1,"Pharmacological","Yohimbine",182,2016,"Published","Journal Article","Psychological Medicine","Influence of the noradrenergic system on the formation of intrusive memories in women: an experimental approach with a trauma film paradigm","Rombold, F.; Wingenfeld, K.; Renneberg, B.; Hellmann-Regen, J.; Otte, C.; Roepke, S.","felicitas.rombold@charite.de","10.1017/S0033291716001379","Web of Science","Germany","Europe",3,114,"114","1","23.27","Between-subject",1,1,1,1,1,1,0,1,1,1,0,9,"Page 6","Yohimbine (noradregenic stimulator)","Yohimbine","Increase","Placebo","Experimental task","Placebo","Yohimbine","Pharmacological",NA,NA,NA,38,38,76,"Pre","Trauma film","Trauma film","1","14.67 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","4 days","Real Time",NA,"Null","Both conditions did not significantly in terms of diary intrusions distress.","Blood pressure, salivary corisol and alpha amylase","trait anxiety","No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Rombold et al., 2016a","Rombold et al., 2016","Rombold et al., 2016a","Yohimbine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,185,"MMV",36,1,"Pharmacological","Clonidine",185,2016,"Published","Journal Article","Psychological Medicine","Influence of the noradrenergic system on the formation of intrusive memories in women: an experimental approach with a trauma film paradigm","Rombold, F.; Wingenfeld, K.; Renneberg, B.; Hellmann-Regen, J.; Otte, C.; Roepke, S.","felicitas.rombold@charite.de","10.1017/S0033291716001379","Web of Science","Germany","Europe",3,114,"114","1","23.27","Between-subject",1,1,1,1,1,1,0,1,1,1,0,9,"Page 6","Clonidine (noradregenic inhibitor)","Clonidine","Decrease","Placebo","Experimental task","Placebo","Clonidine","Pharmacological",NA,NA,NA,38,38,76,"Pre","Trauma film","Trauma film","1","14.67 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","4 days","Real Time",NA,"Null","Both conditions did not significantly in terms of diary intrusions distress.","Blood pressure, salivary corisol and alpha amylase","trait anxiety","No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Rombold et al., 2016a","Rombold et al., 2016","Rombold et al., 2016a","Clonidine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,188,"MMV",37,1,"Pharmacological","Hydrocortisone",188,2016,"Published","Journal Article","Journal Of Psychiatric Research","Impact of exogenous cortisol on the formation of intrusive memories in healthy women","Rombold, Felicitas; Wingenfeld, Katja; Renneberg, Babette; Schwarzkopf, Friederike; Hellmann-Regen, Julian; Otte, Christian; Roepke, Stefan","felicitas.rombold@charite.de","10.1016/j.jpsychires.2016.08.005","Web of Science","Germany","Europe",2,60,"60","1","22.85","Between-subject",1,1,1,1,1,1,0,0,1,1,0,8,"Figure 3c, page 76","Hydrocortisone (exogenous cortisol)","Hydrocortisone","Increase","Placebo","Experimental task","Placebo","Hydrocortisone","Pharmacological",NA,NA,NA,30,30,60,"Pre","Trauma film","Trauma film","1","14.67 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","Both conditions did not significantly in terms of diary intrusions distress.","Blood pressure, salivary corisol and alpha amylase","trait anxiety","No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,"Not reported","0.97","0.01","eta squared",NA,"p value come from F test",NA,NA,"Film","Yes","Rombold et al., 2016b","Rombold et al., 2016","Rombold et al., 2016b","Hydrocortisone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,259,"SZ",48,1,"Pharmacological","Nicotine",259,2013,"Published","Journal Article","Experimental And Clinical Psychopharmacology","The effects of nicotine on intrusive memories in nonsmokers","Hawkins, Kirsten A.; Cougle, Jesse R.","cougle@psy.fsu.edu","10.1037/a0033966","Web of Science","USA","North america",2,54,"26","0.481481481","18.72","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"page 439, Table 3","Nicotine","Nicotine","Increase","Placebo (lozenge)","Experimental task","Placebo","Nicotine","Pharmacological",NA,NA,NA,26,23,49,"Pre","Trauma film","Trauma film","20","10min","Mean Emotional Distress","Intrusion-related distress","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group difference on diary average intruision distress between nicotine and placebo group",NA,NA,"Yes","Null",2.89,NA,1.24,3.2,NA,1.14,"-0.31",NA,NA,"0.38","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Hawkins & Cougle, 2013","Hawkins & Cougle, 2013","Hawkins & Cougle, 2013","Nicotine",NA,NA,NA,NA,-1,"F(1, 53) = .785",NA,NA,NA,-0.25541,0.08261,0.25541,0.287411669,-0.307914458,0.818739286,0.888664037,0.374183665,0.60244151340244,0,0.00361385887730514,0,0.0598762893592316,0
