"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
5,1,1,21,"SZ",3,1,"Behavioural",NA,21,2012,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Reduced intrusion development after post-trauma imagery rescripting; An experimental study","Hagenaars, M. A., & Arntz, A.","mhagenaars@fsw.leidenuniv.nl ","10.1016/j.jbtep.2011.09.005","Others","Netherlands","Europe",3,76,"47","0.618421053","21.4","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"page 811, Table 1","Imagery rescripting","Imagery rescripting","Decrease","Imagery reexperiencing","Experimental task","Imagery re-experience","Imagery rescripting vs. Imagery re-experience","Behavioural","Imagery","Direct","Task",24,25,49,"Immediate post","Trauma film","Trauma film","4","10min","Intrusion Frequency","Intrusion frequency","Tabular diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Positive","IRS condition experienced fewer intrusive memories of the film than those in the PI and IRE",NA,"Structured Clinical Interview for
DSM-IV (SCID-I; Posttraumatic Cognitions Inventory","Yes","Null",1.96,NA,2.14,6.2,NA,5.84,"-4.24",NA,NA,"0.004","0.87","Cohen's d",NA,NA,NA,NA,"Film","No","Hagenaars & Arntz, 2012","Hagenaars & Arntz, 2012","Hagenaars & Arntz, 2012","Imagery rescripting vs. Imagery re-experience",NA,NA,NA,NA,-1,NA,NA,NA,-0.87,-0.94098,0.0907,0.94098,0.301167398,0.350691824,1.531268024,3.124441526,0.001781429,1.47567320595452,0,0.00513898566263077,0,0.0722010003363141,0
5,NA,NA,22,"SZ",3,1,"Behavioural",NA,22,2012,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Reduced intrusion development after post-trauma imagery rescripting; An experimental study","Hagenaars, M. A., & Arntz, A.","mhagenaars@fsw.leidenuniv.nl ","10.1016/j.jbtep.2011.09.005","Others","Netherlands","Europe",3,76,"47","0.618421053","21.4","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"page 811, Table 1","Imagery rescripting","Imagery rescripting","Decrease","Positive imagery","Experimental task","Positive imagery","Imagery rescripting vs. Positive imagery","Behavioural","Imagery","Direct vs. Indirect","Task",24,27,51,"Immediate post","Trauma film","Trauma film","4","10min","Intrusion Frequency","Intrusion frequency","Tabular diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Positive","IRS condition experienced fewer intrusive memories of the film than those in the PI and IRE",NA,"Structured Clinical Interview for
DSM-IV (SCID-I; Posttraumatic Cognitions Inventory","Yes","Positive",1.96,NA,2.14,4.74,NA,5.54,"-2.78",NA,NA,"0.047","0.57","Cohen's d",NA,NA,NA,NA,"Film","No","Hagenaars & Arntz, 2012","Hagenaars & Arntz, 2012","Hagenaars & Arntz, 2012","Imagery rescripting vs. Positive imagery",NA,NA,NA,NA,-1,NA,NA,NA,-0.57,-0.63751,0.08269,0.63751,0.287555491,0.073897774,1.201115298,2.216986133,0.026624039,0.793995087923035,0,0.00000767984608084777,0,-0.00276621969558698,0
6,NA,NA,26,"SZ",4,1,"Behavioural",NA,26,2010,"Published","Journal Article","Plos One","Key steps in developing a cognitive vaccine against traumatic flashbacks: Visuospatial tetris versus verbal pub quiz","Holmes, Emily A.; James, Ella L.; Kilford, Emma J.; Deeprose, Catherine","emily.holmes@psych.ox.ac.uk","10.1371/journal.pone.0013706","Web of Science","England","Europe",3,60,"30","0.5","27","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"page 4, Figure 2","Reminder + Tetris","Trauma reminder + tetris","Decrease","Reminder + No-task","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",20,20,40,"Immediate post","Trauma film","Trauma film","15","21min","Intrusion Frequency","Intrusion frequency","Daily diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Positive","participants in the visuospatial condition experienced significantly fewer flashbacks over the week than both the no-task ",NA,NA,"Yes","Null",2.96,0.32,1.41,5.22,0.87,3.88,"-2.26",NA,NA,"<0.03","0.7","Cohen's d","Stats extracted from figure 2",NA,NA,NA,"Film","No","Holmes et al., 2010, Exp. 1","Holmes et al., 2010","Holmes et al., 2010, Exp. 1","Trauma reminder + tetris vs. Trauma reminder",NA,NA,NA,NA,-1,NA,NA,NA,-0.7,-0.75881,0.1072,0.75881,0.327410088,0.117084023,1.400531569,2.317606644,0.020470709,1.02001613723133,0,0.00937368233561414,0,0.0969059604801754,0
7,NA,NA,30,"SZ",4,2,"Behavioural",NA,30,2010,"Published","Journal Article","Plos One","Key steps in developing a cognitive vaccine against traumatic flashbacks: Visuospatial tetris versus verbal pub quiz","Holmes, Emily A.; James, Ella L.; Kilford, Emma J.; Deeprose, Catherine","emily.holmes@psych.ox.ac.uk","10.1371/journal.pone.0013706","Web of Science","England","Europe",3,75,"42","0.56","22.9","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"page 8, Figure 4","Reminder + Tetris","Trauma reminder + tetris","Decrease","Reminder + No-task","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",26,26,52,"Immediate post","Trauma film","Trauma film","11","12min","Intrusion Frequency","Intrusion frequency","Daily diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Positive","those in the Tetris condition experienced significantly fewer flashbacks over the week than the no-task control condition",NA,NA,"Yes","Null",3.56,0.54,2.77,6.71,1.22,6.22,"-3.15",NA,NA,NA,"0.62","Cohen's d","Stats extracted from figure 4",NA,NA,NA,"Film","No","Holmes et al., 2010, Exp. 2","Holmes et al., 2010","Holmes et al., 2010, Exp. 2","Trauma reminder + tetris vs. Trauma reminder",NA,NA,NA,NA,-1,NA,NA,NA,-0.62,-0.64438,0.08092,0.64438,0.284456829,0.086849214,1.201919984,2.265315976,0.023493296,0.822205385332359,0,0.00660591339999307,0,0.0811764370746033,0
9,1,1,34,"MMV & SZ",6,1,"Behavioural",NA,34,2012,"Published","Journal Article","Emotion","Ameliorating intrusive memories of distressing experiences using computerized reappraisal training","Woud, M. L., Holmes, E., A., Postma, P., Dalgleish, T., & Mackintosh, B.","emily.holmes@psych.ox.ac.uk","10.1037/a0024992","Others","England","Europe",2,74,"37","0.5","22.47","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Table 1, page 14","Positive Cognitive Bias Modification-Appraisal (CBM-app)","Positive cbm training","Decrease","Negative Cognitive Bias Modification-Appraisal (CBM-app)","Experimental task","Negative CBM training","Positive vs. Negative cbm training","Behavioural","Emotion","Indirect","Task",37,37,74,"Immediate post","Trauma film","Trauma film","Not Reported","20min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Positive","Positive CBM-App condition had lower diary intrusions than Negative CBM-App condition",NA,"Posttraumatic Cognitions Inventory (PTCI)","No",NA,4.32,NA,3.6,6.43,NA,5.1,"-2.11","t(72)=2.06",NA,"< .05","0.49","Cohen's d",NA,NA,NA,NA,"Film","No","Woud et al., 2012","Woud et al., 2012","Woud et al., 2012","Positive vs. Negative cbm training",NA,NA,NA,NA,-1,NA,NA,-2.06,-0.49,-0.47301,0.05557,0.47301,0.235723928,0.010986415,0.935024215,2.006607128,0.044791512,0.454597574821537,0,0.00191555468192818,0,0.0435535734777892,0
15,NA,NA,63,"MMV & SZ",11,1,"Behavioural",NA,63,1995,"Published","Journal Article","Behaviour Research And Therapy","Worry and the incubation of intrusive images following stress","Wells, A.; Papageorgiou, C.","Not reported","10.1016/0005-7967(94)00087-Z","Web of Science","England","Europe",5,70,"35","0.5","28.47","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Table 1, page 581","Imagery (IG)","Imagery re-experience","Decrease","No-task","No-task","No-Task","Imagery re-experience","Behavioural","Imagery","Direct","Instruction",14,14,28,"Immediate post","Trauma film","Trauma film","1","8min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","3 days","Real Time","Image","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"No",NA,3.3,NA,2.6,1.4,NA,1.6,"1.9",NA,NA,NA,"Not Reported","Not Reported","intrusive images recoded",NA,NA,NA,"Film","No","Wells & Papageorgiou, 1995","Wells & Papageorgiou, 1995","Wells & Papageorgiou, 1995","Imagery re-experience",NA,NA,NA,NA,1,NA,NA,NA,NA,0.85448,0.1559,-0.85448,0.394835794,-1.62835871,-0.080602399,-2.164141571,0.030453486,-2.25889819328782,1,0.00519296911875479,0,-0.0733641731094546,0
15,NA,NA,64,"MMV & SZ",11,1,"Behavioural",NA,64,1995,"Published","Journal Article","Behaviour Research And Therapy","Worry and the incubation of intrusive images following stress","Wells, A.; Papageorgiou, C.","Not reported","10.1016/0005-7967(94)00087-Z","Web of Science","England","Europe",5,70,"35","0.5","28.47","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Table 1, page 581","Distraction (DG)","Letter cancellation task","Decrease","No-task","No-task","No-Task","Letter cancellation task","Behavioural","Verbal","Indirect","Task",14,14,28,"Immediate post","Trauma film","Trauma film","1","8min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","3 days","Real Time","Image","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"No",NA,3.5,NA,5,1.4,NA,1.6,"2.1",NA,NA,NA,"Not Reported","Not Reported","intrusive images recoded",NA,NA,NA,"Film","No","Wells & Papageorgiou, 1995","Wells & Papageorgiou, 1995","Wells & Papageorgiou, 1995","Letter cancellation task",NA,NA,NA,NA,1,NA,NA,NA,NA,0.54921,0.14824,-0.54921,0.385023853,-1.303853958,0.205439544,-1.426423851,0.153746033,-1.67103036307872,0,0.00129306592988111,0,-0.0362922939456893,0
19,1,1,73,"MMV & SZ",14,1,"Behavioural",NA,73,2009,"Published","Journal Article","Plos One","Can playing the computer game ""tetris'' reduce the build-up of flashbacks for trauma? a proposal from cognitive science","Holmes, Emily A.; James, Ella L.; Coode-Bate, Thomas; Deeprose, Catherine","emily.holmes@psych.ox.ac.uk","10.1371/journal.pone.0004153","Web of Science","England","Europe",2,40,"18","0.45","23.4","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Figure 2, page 4","Reminder + Tetris","Trauma reminder + tetris","Decrease","Reminder + No-task","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",20,20,40,"Immediate post","Trauma film","Trauma film","11","12min","Intrusion Frequency","Intrusion frequency","Daily diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Positive","Tetris condition had  fewer diary intrusions than control condition",NA,NA,"Yes","Null",2.83,0.57,2.55,6.72,1.17,5.22,"-3.89","t(38)=2.87",NA,"< .01","Not Reported","Not Reported","image-based intrusions",NA,NA,NA,"Film","No","Holmes et al., 2009","Holmes et al., 2009","Holmes et al., 2009","Trauma reminder + tetris vs. Trauma reminder",NA,NA,NA,NA,-1,NA,NA,-2.87,NA,-0.9281,0.11077,0.9281,0.332817107,0.275783057,1.580426115,2.788632456,0.00529311,1.38189040621774,0,0.0180067827722034,0,0.134915994813959,0
26,1,1,114,"MMV & SZ",20,1,"Behavioural",NA,114,2012,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Imagery in the aftermath of viewing a traumatic film: using cognitive tasks to modulate the development of involuntary memory","Deeprose, Catherine; Zhang, Shuqi; DeJong, Hannah; Dalgleish, Tim; Holmes, Emily A.","Catherine.Deeprose@psych.ox.ac.uk","10.1016/j.jbtep.2011.10.008","Web of Science","England","Europe",3,60,"39","0.65","27.4","Between-subject",1,1,1,1,1,1,0,0,0,1,1,8,"Figure 1, page 761","Visuospatial tapping task","Finger tapping","Decrease","No-task","No-task","No-Task","Finger tapping","Behavioural","Imagery","Indirect","Task",20,20,40,"Immediate post","Trauma film","Trauma film","13","9min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image + sensory","Positive","Visuospatial tapping significantly reduced intrusions compared to no-task condition",NA,NA,"No",NA,1.9,NA,2.31,4.5,NA,4.76,"-2.6","t(38)=2.20",NA,"0.034","0.66","Cohen's d","visual and audio intrusions; Got stat info from the author via email",NA,NA,NA,"Film","No","Deeprose et al., 2012, Exp. 1","Deeprose et al., 2012","Deeprose et al., 2012, Exp. 1","Finger tapping",NA,NA,NA,NA,-1,NA,NA,-2.2,-0.66,-0.68113,0.1058,0.68113,0.32526806,0.043609595,1.31866039,2.094072785,0.036253497,0.852521301719735,0,0.00633146323951151,0,0.0795080141825185,0
27,NA,1,116,"MMV & SZ",20,2,"Behavioural",NA,116,2012,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Imagery in the aftermath of viewing a traumatic film: using cognitive tasks to modulate the development of involuntary memory","Deeprose, Catherine; Zhang, Shuqi; DeJong, Hannah; Dalgleish, Tim; Holmes, Emily A.","Catherine.Deeprose@psych.ox.ac.uk","10.1016/j.jbtep.2011.10.008","Web of Science","England","Europe",3,75,"37","0.493333333","25.5","Between-subject",1,1,1,1,1,1,0,0,0,1,1,8,"Figure 2, page 762","Reminder + Visuospatial tapping task","Trauma reminder + finger tapping","Decrease","No-task","No-task","No-Task","Trauma reminder + finger tapping","Behavioural","Imagery","Direct + indirect","Task",25,25,50,"Immediate post","Trauma film","Trauma film","14","22min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image + sensory","Positive","Visuospatial tapping significantly reduced intrusions compared to no-task condition",NA,NA,"Yes","Null",2.96,NA,3.17,4.92,NA,3.56,"-1.96","t(48)=2.06",NA,"0.045","0.6","Cohen's d","visual and audio intrusions; Got stat info from the author via email",NA,NA,NA,"Film","No","Deeprose et al., 2012, Exp. 2","Deeprose et al., 2012","Deeprose et al., 2012, Exp. 2","Trauma reminder + finger tapping",NA,NA,NA,NA,-1,NA,NA,-2.06,-0.6,-0.57235,0.08328,0.57235,0.288575538,0.006741594,1.137957703,1.983361627,0.04732705,0.649825028534585,0,0.00382624410873629,0,0.0616845224066863,0
