"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
49,NA,NA,224,"SZ",42,1,"Behavioural",NA,224,2014,"Published","Journal Article","Emotion","Attenuating fearful memories: effect of cued extinction on intrusions","Marks, Elizabeth H.; Zoellner, Lori A.","ehm4@uw.edu","10.1037/a0037862","Web of Science","USA","North america",3,163,"98","0.601226994","18.93","Between-subject",1,1,1,1,1,1,1,NA,0,1,1,9,"page 1149","Pre-extinction-CS ","Trauma reminder + extinction","Decrease","Post-extinction Delayed CS","Experimental task","Trauma reminder + Extinction","Pre-vs. Post-extinction using trauma reminder","Behavioural","Imagery","Direct","Task",43,55,98,"Delayed post","Trauma film","Trauma film","1","10min","Maximum distress","Intrusion-related distress","telephone assessment (self-report distress level)","Self-report questionnaire","3rd day post trauma film",NA,"Retrospective",NA,"Null","No group difference on maximum intrusion distress between pre-CS and delayed-CS group",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,"0.68","Not provided","Not provided","This article seems to have two control conditions, should we just compare the manipulation with the two controls? Ask Dr. Hu for comparison groups. If two control groups, should we also compare the two control groups? Only the no-task group doesn't need comparison? should we consider control group (from paper)as experimental manipulation? Ans: only compare the major manipulation with the control conditions","p value come from F test",NA,NA,"Film","No","Marks & Zoellner, 2014","Marks & Zoellner, 2014","Marks & Zoellner, 2014","Pre-vs. Post-extinction using trauma reminder",NA,NA,NA,"2 days ",NA,"F(2, 145) = 0.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,225,"SZ",42,1,"Behavioural",NA,225,2014,"Published","Journal Article","Emotion","Attenuating fearful memories: effect of cued extinction on intrusions","Marks, Elizabeth H.; Zoellner, Lori A.","ehm4@uw.edu","10.1037/a0037862","Web of Science","USA","North america",3,163,"98","0.601226994","18.93","Between-subject",1,1,1,1,1,1,1,NA,0,1,1,9,"page 1149","Pre-extinction-CS ","Trauma reminder + extinction","Decrease","Pre-extinction scrambled CS","Experimental task","Extinction","Trauma reminder + extinction vs. Extinction","Behavioural","Imagery","Direct","Task",43,50,93,"Delayed post","Trauma film","Trauma film","1","10min","Maximum distress","Intrusion-related distress","telephone assessment (self-report distress level)","Self-report questionnaire","3rd day post trauma film",NA,"Retrospective",NA,"Null","No group difference on maximum intrusion distress between pre-CS and scrambled-CS group",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,"0.68","Not provided","Not provided","This article seems to have two control conditions, should we just compare the manipulation with the two controls? Ask Dr. Hu for comparison groups. If two control groups, should we also compare the two control groups? Only the no-task group doesn't need comparison? should we consider control group (from paper)as experimental manipulation? Ans: only compare the major manipulation with the control conditions","p value come from F test",NA,NA,"Film","No","Marks & Zoellner, 2014","Marks & Zoellner, 2014","Marks & Zoellner, 2014","Trauma reminder + extinction vs. Extinction",NA,NA,NA,"2 days ",NA,"F(2, 145) = 0.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,230,"MMV & SZ",45,1,"Pharmacological","Hydrocortisone",230,2017,"Published","Journal Article","European Neuropsychopharmacology","Repeated cortisol administration does not reduce intrusive memories - a double blind placebo controlled experimental study","Graebener, Alexandra Heike; Michael, Tanja; Holz, Elena; Lass-Hennemann, Johanna","t.michael@mx.uni-saarland.de","10.1016/j.euroneuro.2017.09.001","Web of Science","Germany","Europe",2,65,"65","1","21.95","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Figure 4, page 8","Hydrocortisone (exogenous cortisol)","Hydrocortisone","Decrease","Placebo","Experimental task","Placebo","Hydrocortisone","Pharmacological",NA,NA,NA,32,33,65,"Delayed post","Trauma film","Trauma film","3","11 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","2nd day post trauma film","3 days","Real Time","Image/thought/sound/emotion combined","Null","Both conditions did not significantly in terms of emotional distress","ECG, EDA, Cortisol","STAI-S","Yes","Null",3.795,0.42,2.36,3.505,0.465,2.665,"0.29",NA,NA,"0.368","Not provided","Not provided","Is the manipulation delayed or immediate post","Statistics extracted from Figure 4, error bar assumed to be se; Final result averaged from Mo and Shengzi's calculation
",NA,NA,"Film","Yes","Graebener et al., 2017","Graebener et al., 2017","Graebener et al., 2017","Hydrocortisone",NA,NA,NA,"24 hours, 2 days, 3 days",1,"F(1,42) = .828 (interaction effect, time and group)",NA,NA,NA,0.11372,0.06165,-0.11372,0.248299246,-0.60039033,0.372942715,-0.458011086,0.646944477,-0.732797745819723,0,0.00114484959276551,0,-0.0338791392789737,0
52,NA,NA,232,"MMV & SZ",45,1,"Pharmacological","Hydrocortisone",232,2017,"Published","Journal Article","European Neuropsychopharmacology","Repeated cortisol administration does not reduce intrusive memories - a double blind placebo controlled experimental study","Graebener, Alexandra Heike; Michael, Tanja; Holz, Elena; Lass-Hennemann, Johanna","t.michael@mx.uni-saarland.de","10.1016/j.euroneuro.2017.09.001","Web of Science","Germany","Europe",2,65,"65","1","21.95","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 8, 3.3.2","Hydrocortisone (exogenous cortisol)","Hydrocortisone","Decrease","Placebo","Experimental task","Placebo","Hydrocortisone","Pharmacological",NA,NA,NA,32,33,65,"Delayed post","Trauma film","Trauma film","3","11 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion triggering task","Lab-based intrusion monitoring task","4th day post trauma film","3 minutes","Retrospective","Image/thought/sound/emotion combined","Null","Both conditions did not significantly in terms of emotional distress","ECG, EDA, Cortisol","STAI-S","Yes","Null",3.44,NA,2.75,2.77,NA,2.79,"0.67",NA,NA,"0.356","Not provided","Not provided","Is the manipulation delayed or immediate post",NA,NA,NA,"Film","Yes","Graebener et al., 2017","Graebener et al., 2017","Graebener et al., 2017","Hydrocortisone",NA,NA,NA,"24 hours, 2 days, 3 days",1,"F(1,59) = .867 (interaction effect, time and group)",NA,NA,NA,0.23895,0.06199,-0.23895,0.248982412,-0.726956283,0.249054773,-0.959709375,0.337201503,-1.14809122920582,0,0.00688018366831278,0,-0.0836502172693824,0
59,NA,NA,268,"MMV & SZ",51,1,"Behavioural",NA,268,2017,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Conditioned responses to trauma reminders: how durable are they over time and does memory integration reduce them?","Streb, Markus; Conway, Martin A.; Michael, Tanja","t.michael@mx.uni-saarland.de ","10.1016/j.jbtep.2017.04.005 ","Web of Science","Germany","Europe",2,48,"48","1","23.8","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 18","Memory integration (imagine trauma film)","Imagery re-experience","Decrease","Control group (imagine neutral film)","Experimental task","Control (imagine neutral film)","Imagery re-experience","Behavioural","Imagery","Direct","Task",24,24,NA,"Delayed post","Trauma + Neutral Film","Trauma + Neutral Film","2","22 minutes","Mean Emotional Distress","Intrusion-related distress","Memory triggering task + Intrusive Memory Questionnaire","Self-report questionnaire","2nd day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of emotional distress","HR, SCL",NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,"> .14","Not provided","Not provided",NA,"Contact author. This article misses lots of information, no mean/sd/n, they also record the distress ratings but not reported; also they have intrusion triggering task but did not report the between group differences. P value come from unspecified tests and were used to report multiple comparisons",NA,NA,"Film","Yes","Streb et al., 2017","Streb et al., 2017","Streb et al., 2017","Imagery re-experience",NA,NA,NA,"24 hours",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,269,"MMV & SZ",51,1,"Behavioural",NA,269,2017,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Conditioned responses to trauma reminders: how durable are they over time and does memory integration reduce them?","Streb, Markus; Conway, Martin A.; Michael, Tanja","t.michael@mx.uni-saarland.de ","10.1016/j.jbtep.2017.04.005 ","Web of Science","Germany","Europe",2,48,"48","1","23.8","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 18","Memory integration (imagine trauma film)","Imagery re-experience","Decrease","Control group (imagine neutral film)","Experimental task","Control (imagine neutral film)","Imagery re-experience","Behavioural","Imagery","Direct","Task",24,24,NA,"Delayed post","Trauma + Neutral Film","Trauma + Neutral Film","2","22 minutes","Mean Emotional Distress","Intrusion-related distress","Memory triggering task + Intrusive Memory Questionnaire","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of emotional distress","HR, SCL",NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,"> .14","Not provided","Not provided",NA,"Contact author. This article misses lots of information, no mean/sd/n, they also record the distress ratings but not reported; also they have intrusion triggering task but did not report the between group differences. P value come from unspecified tests and were used to report multiple comparisons",NA,NA,"Film","Yes","Streb et al., 2017","Streb et al., 2017","Streb et al., 2017","Imagery re-experience",NA,NA,NA,"24 hours",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,271,"MMV & SZ",51,1,"Behavioural",NA,271,2017,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Conditioned responses to trauma reminders: how durable are they over time and does memory integration reduce them?","Streb, Markus; Conway, Martin A.; Michael, Tanja","t.michael@mx.uni-saarland.de ","10.1016/j.jbtep.2017.04.005","Web of Science","Germany","Europe",2,48,"48","1","23.8","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 18","Memory integration (imagine trauma film)","Imagery re-experience","Decrease","Control group (imagine neutral film)","Experimental task","Control (imagine neutral film)","Imagery re-experience","Behavioural","Imagery","Direct","Task",24,24,NA,"Delayed post","Trauma + Neutral Film","Trauma + Neutral Film","2","22 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","2nd day post trauma film","7 days","Real Time","Image/thought/sound combined","Null","Both conditions did not significantly in terms of intrusion frequency","HR, SCL",NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,"> .37","Not provided","Not provided",NA,"Contact author. This article misses lots of information, no mean/sd/n, they also record the distress ratings but not reported; also they have intrusion triggering task but did not report the between group differences. P value come from unspecified tests and were used to report multiple comparisons",NA,NA,"Film","Yes","Streb et al., 2017","Streb et al., 2017","Streb et al., 2017","Imagery re-experience",NA,NA,NA,"24 hours",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,377,"MMV & SZ",80,1,"Behavioural",NA,377,2017,"Unpublished","Dissertation",NA,"Reducing intrusive memories of real-world stimuli via memory reconsolidation","Marks, Elizabeth H.",NA,NA,"PsycInfo & ProQuest","USA","North america",4,173,"98","0.566474","19.27","Between-subject",1,1,0,1,1,1,0,NA,1,0,1,7,"Table 2, page 133","Pre-extinction neutral CS","Trauma reminder + extinction","Decrease","Pre-extinction scrambled CS","Experimental task","Extinction","Trauma reminder + extinction vs. Extinction","Behavioural","Imagery","Direct","Task",56,36,92,"Delayed post","Trauma film","Trauma film","1","10 minutes","Maximum distress","Intrusion-related distress","Telephone call","Self-report questionnaire","3rd day post trauma film",NA,"Retrospective","Sensory/thought combined","Null","Both conditions did not significantly in terms of emotional distress","cortisol, sAA","STAI-S","No",NA,2.11,NA,1.53,2.07,NA,1.41,"0.04",NA,NA,NA,"Not provided","Not provided",NA,"Maximum of distress; Using telephone assessment",NA,NA,"Film","Yes","Marks, 2017","Marks, 2017","Marks, 2017","Trauma reminder + extinction vs. Extinction",NA,NA,NA,"2 days",1,NA,NA,NA,NA,0.02672,0.04564,-0.02672,0.213632397,-0.445439568,0.391999427,-0.125074993,0.90046418,-0.487632232045642,0,0.00000335832550580203,0,0.00182629664159797,0
94,NA,NA,378,"MMV & SZ",80,1,"Behavioural",NA,378,2017,"Unpublished","Dissertation",NA,"Reducing intrusive memories of real-world stimuli via memory reconsolidation","Marks, Elizabeth H.",NA,NA,"PsycInfo & ProQuest","USA","North america",4,173,"98","0.566474","19.27","Between-subject",1,1,0,1,1,1,0,NA,1,0,1,7,"Table 2, page 133","Pre-extinction neutral CS","Trauma reminder + extinction","Decrease","Pre-extinction negative CS","Experimental task","Trauma reminder + Extinction","Pre-neutral vs. Pre-negative trauma reminder","Behavioural","Imagery","Direct","Task",56,39,95,"Delayed post","Trauma film","Trauma film","1","10 minutes","Maximum distress","Intrusion-related distress","Telephone call","Self-report questionnaire","3rd day post trauma film",NA,"Retrospective","Sensory/thought combined","Null","Both conditions did not significantly in terms of emotional distress","cortisol, sAA","STAI-S","No",NA,2.11,NA,1.53,1.94,NA,1.45,"0.17",NA,NA,NA,"Not provided","Not provided",NA,"Maximum of distress; Using telephone assessment",NA,NA,"Film","Yes","Marks, 2017","Marks, 2017","Marks, 2017","Pre-neutral vs. Pre-negative trauma reminder",NA,NA,NA,"2 days",1,NA,NA,NA,NA,0.11258,0.04356,-0.11258,0.208722003,-0.521674606,0.296515645,-0.53937524,0.589627962,-0.809337221835433,0,0.000660452408909582,0,-0.0257664551335896,0
94,NA,NA,379,"MMV & SZ",80,1,"Behavioural",NA,379,2017,"Unpublished","Dissertation",NA,"Reducing intrusive memories of real-world stimuli via memory reconsolidation","Marks, Elizabeth H.",NA,NA,"PsycInfo & ProQuest","USA","North america",4,173,"98","0.566474","19.27","Between-subject",1,1,0,1,1,1,0,NA,1,0,1,7,"Table 2, page 133","Pre-extinction neutral CS","Trauma reminder + extinction","Decrease","Delayed-extinction neutral CS","Experimental task","Trauma reminder + Extinction","Pre-vs. Post-extinction using trauma reminder","Behavioural","Imagery","Direct","Task",56,42,98,"Delayed post","Trauma film","Trauma film","1","10 minutes","Maximum distress","Intrusion-related distress","Telephone call","Self-report questionnaire","3rd day post trauma film",NA,"Retrospective","Sensory/thought combined","Null","Both conditions did not significantly in terms of emotional distress","cortisol, sAA","STAI-S","No",NA,2.11,NA,1.53,1.85,NA,1.32,"0.26",NA,NA,NA,"Not provided","Not provided",NA,"Maximum of distress; Using telephone assessment",NA,NA,"Film","Yes","Marks, 2017","Marks, 2017","Marks, 2017","Pre-vs. Post-extinction using trauma reminder",NA,NA,NA,"2 days",1,NA,NA,NA,NA,0.17864,0.04183,-0.17864,0.204522567,-0.579502038,0.222226423,-0.873438126,0.382424317,-1.06664935685776,0,0.00254461659657903,0,-0.0507992958023505,0
