"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
43,NA,NA,183,"MMV",36,1,"Pharmacological","Yohimbine",183,2016,"Published","Journal Article","Psychological Medicine","Influence of the noradrenergic system on the formation of intrusive memories in women: an experimental approach with a trauma film paradigm","Rombold, F.; Wingenfeld, K.; Renneberg, B.; Hellmann-Regen, J.; Otte, C.; Roepke, S.","felicitas.rombold@charite.de","10.1017/S0033291716001379","Web of Science","Germany","Europe",3,114,114,1,"23.27","Between-subject",1,1,1,1,1,1,0,1,1,1,0,9,"Page 7","Yohimbine (noradregenic stimulator)","Yohimbine","Increase","Placebo","Experimental task","Placebo","Yohimbine","Pharmacological",NA,NA,NA,38,38,76,"Pre","Trauma film","Trauma film","1","14.67 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","4 weeks post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES.","Blood pressure, salivary corisol and alpha amylase","trait anxiety","No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided","Not stats for IES and distress provided and should we code IES?",NA,NA,NA,"Film","Yes","Rombold et al., 2016a","Rombold et al., 2016","Rombold et al., 2016a","Yohimbine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,186,"MMV",36,1,"Pharmacological","Clonidine",186,2016,"Published","Journal Article","Psychological Medicine","Influence of the noradrenergic system on the formation of intrusive memories in women: an experimental approach with a trauma film paradigm","Rombold, F.; Wingenfeld, K.; Renneberg, B.; Hellmann-Regen, J.; Otte, C.; Roepke, S.","felicitas.rombold@charite.de","10.1017/S0033291716001379","Web of Science","Germany","Europe",3,114,114,1,"23.27","Between-subject",1,1,1,1,1,1,0,1,1,1,0,9,"Page 7","Clonidine (noradregenic inhibitor)","Clonidine","Decrease","Placebo","Experimental task","Placebo","Clonidine","Pharmacological",NA,NA,NA,38,38,76,"Pre","Trauma film","Trauma film","1","14.67 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","4 weeks post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES.","Blood pressure, salivary corisol and alpha amylase","trait anxiety","No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided","Not stats for IES and distress provided and should we code IES?",NA,NA,NA,"Film","Yes","Rombold et al., 2016a","Rombold et al., 2016","Rombold et al., 2016a","Clonidine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,215,"SZ",41,1,"Behavioural",NA,215,2015,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","How does immediate recall of a stressful event affect psychological response to it?","Gittins, Catherine B.; Paterson, Helen M.; Sharpe, Louise","helen.paterson@sydney.edu.au","10.1016/j.jbtep.2014.07.006","Web of Science","Australia","Australia",4,85,52,0.611764706,"19.56","Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"page 23","Real video","Real trauma video","Unspecified","Training video","Experimental task","Fake trauma video","Real vs. Fake trauma video","Behavioural","Verbal","Direct","Instruction",43,42,85,"Pre","Trauma film","Trauma film","1","10min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","Same day post trauma film",NA,"Retrospective",NA,"Negative","Real video participants had significantly higher IES-Intrusion scores than trainig video",NA,"DASS21; STAI","Yes","Positive",7.86,NA,4.84,5.55,NA,4.7,"2.31",NA,NA,"0.48","0.018","Hedges's g ","This article is also a 2*2 design, while there is no interactive effects, should we just report the significant main effect? If so, should we also ask for non-significant main effect？",NA,NA,NA,"Film","No","Gittins et al., 2015","Gittins et al., 2015","Gittins et al., 2015, Immediate post","Real vs. Fake trauma video",NA,"Immediate post",NA,NA,1,"F(1,80) = 5.82",NA,NA,NA,0.47975,0.04842,-0.47975,0.220043664,-0.911034416,-0.048463255,-2.18024381,0.029239394,-1.5492086876429,0,0.00149796136550888,0,-0.0391771837351079,0
48,NA,NA,217,"SZ",41,1,"Behavioural",NA,217,2015,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","How does immediate recall of a stressful event affect psychological response to it?","Gittins, Catherine B.; Paterson, Helen M.; Sharpe, Louise","helen.paterson@sydney.edu.au","10.1016/j.jbtep.2014.07.006","Web of Science","Australia","Australia",4,85,52,0.611764706,"19.56","Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"page 24","Real video","Real trauma video","Unspecified","Training video","Experimental task","Fake trauma video","Real vs. Fake trauma video","Behavioural","Verbal","Direct","Instruction",42,38,80,"Pre","Trauma film","Trauma film","1","10min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Negative","Real video participants had significantly higher IES-Intrusion scores than trainig video",NA,"DASS21; STAI","Yes","Positive",5.45,NA,4.26,3.37,NA,3.63,"2.08",NA,NA,"0.022","0.52","Hedges's g ","This article is also a 2*2 design, while there is no interactive effects, should we just report the significant main effect? If so, should we also ask for non-significant main effect？",NA,NA,NA,"Film","No","Gittins et al., 2015","Gittins et al., 2015","Gittins et al., 2015, Delayed post","Real vs. Fake trauma video",NA,"Delayed post",NA,NA,1,"F(1,75) = 5.51",NA,NA,NA,0.5184,0.0518,-0.5184,0.227606952,-0.964508915,-0.072289662,-2.277607443,0.022749977,-1.63938364599529,0,0.00203705603157398,0,-0.045777742788299,0
74,NA,NA,310,"MMV & SZ",65,1,"Behavioural",NA,310,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Australia","Australia",3,113,66,0.584070796,"23.84","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","High self efficacy","High self efficacy","Decrease","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",37,37,74,"Pre","Trauma film","Trauma film","1","10 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES INTRUSION SUBSCALE",NA,NA,"Yes","Null",7.73,NA,6.16,7.08,NA,6.08,"0.65",NA,NA,NA,"Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 1","Krans et al., 2018","Krans et al., 2018, Exp. 1","Self efficacy",NA,NA,NA,NA,1,NA,NA,NA,NA,0.1051,0.05413,-0.1051,0.232655719,-0.561101268,0.350909151,-0.451723512,0.651468178,-0.489628162043875,0,0.000460982276397619,0,-0.0214097011869461,0
74,NA,NA,314,"MMV & SZ",65,1,"Behavioural",NA,314,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Australia","Australia",3,113,66,0.584070796,"23.84","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",39,37,76,"Pre","Trauma film","Trauma film","1","10 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES INTRUSION SUBSCALE",NA,NA,"Yes","Null",8,NA,6.21,7.08,NA,6.08,"0.92",NA,NA,NA,"Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 1","Krans et al., 2018","Krans et al., 2018, Exp. 1","Self efficacy",NA,NA,NA,NA,1,NA,NA,NA,NA,0.14814,0.05281,-0.14814,0.229809558,-0.598567929,0.302285539,-0.644625908,0.519169641,-0.611689165385978,0,0.00136531542192589,0,-0.0368826276730717,0
111,NA,NA,469,"MMV",95,1,"Behavioural",NA,469,2019,"Published","Journal Article","European Journal Of Psychotraumatology","Investigating the effect of proactive interference control training on intrusive memories","Woud, Marcella L.; Heeren, Alexandre; Shkreli, Lorika; Meyer, Thomas; Egeri, Leonie; Cwik, Jan C.; Zlomuzica, Armin; Kessler, Henrik; Margraf, Juergen","marcella.woud@rub.de","10.1080/20008198.2019.1611092","Web of Science","Germany","Europe",2,54,44,0.814814815,"21.24","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Page 7","Low proactive interference","Low resistance to proactive interference","Unspecified","High proactive interference","Experimental task","High resistance to Proactive Interference","Low vs. High resistance to proactive interference","Behavioural","Other","Indirect","Task",28,26,54,"Pre","Trauma film","Trauma film","16","15 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of intrusion subscale ies-r",NA,NA,"No",NA,10.5,NA,6.64,10.73,NA,7.41,"-0.23","t(52)=-.121",NA,"0.904","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Woud et al., 2019","Woud et al., 2019","Woud et al., 2019","Low vs. High resistance to proactive interference",NA,NA,NA,NA,-1,NA,NA,-0.121,NA,-0.03228,0.07419,0.03228,0.272370107,-0.501560502,0.566130318,0.118533228,0.905645169,-0.108346208583094,0,0.0000943279762759609,0,-0.00964713884198514,0
118,NA,NA,494,"SZ",101,1,"Behavioural",NA,494,2007,"Unpublished","Dissertation",NA,"The effects of training an interpretation bias on later intrusive recollection in an analogue study of post traumatic stress disorder","Postma, Peggy","Not provided",NA,"PsycInfo & ProQuest","England","Europe",2,52,35,0.673076923,"29.3","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"page 96, Table 8","Positive CBM training","Positive cbm training","Decrease","Negative CBM training","Experimental task","Negative CBM training","Positive vs. Negative cbm training","Behavioural","Emotion","Indirect","Task",25,27,52,"Pre","Trauma film","Trauma film","11","~17.51min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","No group difference on IES-R intrusion subscale  between positive CBM and negative CBM group",NA,NA,"No",NA,4,NA,3.88,4.93,NA,4.1,"-0.93",NA,"-1.09","0.27","Not provided","Not provided","Mann Whitney U Test",NA,NA,NA,"Film","No","Postma, 2007","Postma, 2007","Postma, 2007","Positive vs. Negative cbm training",NA,NA,NA,NA,-1,NA,"U = -1.09",NA,NA,-0.22923,0.07754,0.22923,0.278464135,-0.316563404,0.775016006,0.823180698,0.410405244,0.391989902040105,0,0.00216707962103099,0,0.0462884404879631,0
119,NA,NA,497,"MMV",102,1,"Pharmacological","Propranolol-placebo",497,2020,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Encoding or consolidation? the effects of pre- and post-learning propranolol on the impact of an emotional scene","Elsey, James W. B.; Bekker, Tamar A.; De Bree, Alice M.; Kindt, Merel","j.w.b.elsey@uva.nl","10.1016/j.jbtep.2019.101480","Web of Science","Netherlands","Europe",3,75,53,0.706666667,"21.64","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 4, page 10","Propranolol-placebo","Propranolol","Decrease","Placebo-placebo","Experimental task","Placebo","Propranolol","Pharmacological",NA,NA,NA,25,23,48,"Pre","Trauma film","Trauma film","Not Reported","12 minutes 7 seconds","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","Same day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES-R global score","HR, BP","state anxiety","Yes","Null",NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided","Is the manipulation both pre and post; do we report log transformed estimates for intrusions~ do it manually using the figure 3",NA,NA,NA,"Film","Yes","Elsey et al., 2020","Elsey et al., 2020","Elsey et al., 2020","Propranolol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,1,1,589,"MMV & SZ",119,1,"Behavioural",NA,589,2022,"Published","Journal Article","Psychological Trauma: Theory, Research, Practice, And Policy","Does broadening one's concept of trauma undermine resilience?","Jones, P. J., & McNally, R. J.","payton_jones@g.harvard.edu ","10.31234/osf.io/5ureb","PsyArxiv","Online","Online",2,293,125,0.42662116,"39.56","Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"Stats provided by author","Broad belief about trauma","Broad belief about trauma","Increase","Narrow belief about trauma","Experimental task","Narrow belief about trauma","Broad vs. Narrow trauma belief","Behavioural","Verbal","Direct","Task",136,157,293,"Pre","Trauma film","Trauma film","1","7 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","3rd day post trauma film",NA,"Retrospective",NA,"Null","No group difference on IES-R intrusion subscore between broad and narrow belief group",NA,NA,"No",NA,3.07,NA,5.23,3.87,NA,5.95,"-0.8",NA,NA,"0.212","Not provided","Not provided","calculated raw mean/sd from the raw data;  estimated mean (se) from main text: 1.06 (0.177) vs. 1.31 (0.158); updated this entry from a preprint to a published version.","negative binomial regression",NA,NA,"Film","No","Jones & McNally, 2020","Jones & McNally, 2020","Jones & McNally, 2020","Broad vs. Narrow trauma belief",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.14179,0.01376,0.14179,0.117288864,-0.088092531,0.371679815,1.208926725,0.226690998,0.220411925943602,0,0.00134705626254835,0,0.0363162250364326,0
