"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
22,1,1,104,"MMV & SZ",17,1,"Pharmacological","Alcohol",104,2010,"Published","Journal Article","Biological Psychiatry","Acute effects of alcohol on intrusive memory development and viewpoint dependence in spatial memory support a dual representation model","Bisby, James A.; King, John A.; Brewin, Chris R.; Burgess, Neil; Curran, H. Valerie","j.bisby@ucl.ac.uk.","10.1016/j.biopsych.2010.01.010","Web of Science","England","Europe",3,48,"24","0.5","22.80667","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Figure 2, page 284","Low dose alcohol","Low dose alcohol","Increase","Placebo","Experimental task","Placebo","Low dose alcohol","Pharmacological",NA,NA,NA,16,16,32,"Pre","Trauma film","Trauma film","5","12.5min","Intrusion Frequency","Intrusion frequency","Online diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Negative","Low-dose alcohol increased intrusion than placebo.",NA,NA,"Yes","Negative",3.43,0.84,3.37,1.16,0.42,1.69,"2.27",NA,NA,NA,"Not Reported","Not Reported","Intrusions of imagery and thought",NA,NA,NA,"Film","No","Bisby et al., 2010","Bisby et al., 2010","Bisby et al., 2010","Low dose alcohol",NA,NA,NA,NA,1,NA,NA,NA,NA,0.83003,0.13576,-0.83003,0.368462766,-1.552215841,-0.107841797,-2.252680312,0.024279313,-1.90551343644792,0,0.00147249699781114,0,-0.0386462354024659,0
22,NA,NA,105,"MMV & SZ",17,1,"Pharmacological","Alcohol",105,2010,"Published","Journal Article","Biological Psychiatry","Acute effects of alcohol on intrusive memory development and viewpoint dependence in spatial memory support a dual representation model","Bisby, James A.; King, John A.; Brewin, Chris R.; Burgess, Neil; Curran, H. Valerie","j.bisby@ucl.ac.uk.","10.1016/j.biopsych.2010.01.010","Web of Science","England","Europe",3,48,"24","0.5","22.80667","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Figure 2, page 284","High dose alcohol","High dose alcohol","Decrease","Placebo","Experimental task","Placebo","High dose alcohol","Pharmacological",NA,NA,NA,16,16,32,"Pre","Trauma film","Trauma film","5","12.5min","Intrusion Frequency","Intrusion frequency","Online diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Negative",1.88,0.41,1.64,1.16,0.42,1.69,"0.72",NA,NA,NA,"Not Reported","Not Reported","Intrusions of imagery and thought",NA,NA,NA,"Film","No","Bisby et al., 2010","Bisby et al., 2010","Bisby et al., 2010","High dose alcohol",NA,NA,NA,NA,1,NA,NA,NA,NA,0.42147,0.12778,-0.42147,0.35745706,-1.122083737,0.279147939,-1.179072807,0.238369186,-1.11446537831097,0,0.00000639478025087849,0,-0.00252911896637008,0
22,NA,NA,106,"MMV & SZ",17,1,"Pharmacological","Alcohol",106,2010,"Published","Journal Article","Biological Psychiatry","Acute effects of alcohol on intrusive memory development and viewpoint dependence in spatial memory support a dual representation model","Bisby, James A.; King, John A.; Brewin, Chris R.; Burgess, Neil; Curran, H. Valerie","j.bisby@ucl.ac.uk.","10.1016/j.biopsych.2010.01.010","Web of Science","England","Europe",3,48,"24","0.5","22.80667","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Figure 2, page 284","Low dose alcohol","Low dose alcohol","Increase","High dose alcohol","Experimental task","High dose alcohol","Low vs. High alcohol","Pharmacological",NA,NA,NA,16,16,32,"Pre","Trauma film","Trauma film","5","12.5min","Intrusion Frequency","Intrusion frequency","Online diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Negative","Low-dose alcohol increased intrusion than high-dose alcohol.",NA,NA,"Yes","Null",3.43,0.84,3.37,1.88,0.41,1.64,"1.55",NA,NA,NA,"Not Reported","Not Reported","Intrusions of imagery and thought",NA,NA,NA,"Film","No","Bisby et al., 2010","Bisby et al., 2010","Bisby et al., 2010","Low vs. High alcohol",NA,NA,NA,NA,1,NA,NA,NA,NA,0.57011,0.13008,-0.57011,0.360663975,-1.277010301,0.13679248,-1.580720422,0.113941977,-1.40600359097803,0,0.000247658495529422,0,-0.0157848426921808,0
31,NA,NA,129,"MMV & SZ",24,1,"Behavioural",NA,129,2013,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can concreteness training buffer against the negative effects of rumination on ptsd? an experimental analogue study","Schaich, Anja; Watkins, Edward R.; Ehring, Thomas","thomas.ehring@uni-muenster.de","10.1016/j.jbtep.2013.03.006","Web of Science","Germany","Europe",2,66,"66","1","20.05","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Not Reported","Concrete processing style","Concrete processing","Decrease","Abstract processing style","Experimental task","Film-related rumination","Concrete processing vs. Film-related rumination","Behavioural","Imagery vs. Verbal","Direct","Instruction",34,32,66,"Pre","Trauma film","Trauma film","1","14min","Intrusion Frequency","Intrusion frequency","Dialy intrusion questionnaire","Intrusion diary","Same day post trauma film","7 days","Retrospective","Not reported","Null","No group difference on the  intrusion frequency measured by daily intrusion questionnaire between Abstract and Concrete processing style group","_Heart rate (HR) and skin conductance (SCL)",NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported","Contact author for mean/SD.  only have the regression parameters with the consideration of other covariates and interaction effects.","regression t = -0.3, p = 0.73",NA,NA,"Film","Yes","Schaich et al., 2013","Schaich et al., 2013","Schaich et al., 2013","Concrete processing vs. Film-related rumination",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,1,1,131,"MMV & SZ",25,1,"Behavioural",NA,131,2013,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Reducing analogue trauma symptoms by computerized reappraisal training - considering a cognitive prophylaxis?","Woud, Marcella L.; Postma, Peggy; Holmes, Emily A.; Mackintosh, Bundy","M.Woud@psych.ru.nl","10.1016/j.jbtep.2013.01.003","Web of Science","Netherlands","Europe",2,47,"31","0.659574468","29.06","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Page 314","Positive Cognitive Bias Modification-Appraisal (CBM-app)","Positive cbm training","Decrease","Negative Cognitive Bias Modification-Appraisal (CBM-app)","Experimental task","Negative CBM training","Positive vs. Negative cbm training","Behavioural","Emotion","Indirect","Task",22,25,47,"Pre","Trauma film","Trauma film","Not Reported","20min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of intrusions.",NA,NA,"No",NA,7.14,NA,8.08,6.56,NA,6.95,"0.58","t(45)=.26",NA,"0.79","Not Reported","Not Reported","image or thought or both recorded",NA,NA,NA,"Film","No","Woud et al., 2013","Woud et al., 2013","Woud et al., 2013","Positive vs. Negative cbm training",NA,NA,NA,NA,1,NA,NA,0.26,NA,0.07605,0.08552,-0.07605,0.292431315,-0.649216067,0.49711469,-0.260063422,0.794814852,-0.472943861281434,0,0.00162083739976279,0,-0.0401322503755569,0
41,1,1,177,"MMV & SZ",34,1,"Behavioural",NA,177,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Playing the computer game tetris prior to viewing traumatic film material and subsequent intrusive memories: examining proactive interference","James, Ella L.; Lau-Zhu, Alex; Tickle, Hannah; Horsch, Antje; Holmes, Emily A.","emily.holmes@mrc-cbu.cam.ac.uk","10.1016/j.jbtep.2015.11.004","Web of Science","England","Europe",2,56,"32","0.571428571","20.59","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 3, page 31","Tetris","Tetris only","Decrease","No-Task","No-task","No-Task","Tetris","Behavioural","Imagery","Indirect","Task",28,28,56,"Pre","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Null",4.86,NA,3.7,6,NA,4.91,"-1.14","t(54)=0.98",NA,"0.33","0.26","Cohen's d",NA,NA,NA,NA,"Film","No","James et al., 2016","James et al., 2016","James et al., 2016","Tetris",NA,NA,NA,NA,-1,NA,NA,-0.98,-0.26,-0.25857,0.07203,0.25857,0.268375707,-0.267446775,0.784585996,0.963461313,0.33531607,0.264790244519021,0,0.000430829612673187,0,0.0206765371875158,0
43,1,1,181,"MMV",36,1,"Pharmacological","Yohimbine",181,2016,"Published","Journal Article","Psychological Medicine","Influence of the noradrenergic system on the formation of intrusive memories in women: an experimental approach with a trauma film paradigm","Rombold, F.; Wingenfeld, K.; Renneberg, B.; Hellmann-Regen, J.; Otte, C.; Roepke, S.","felicitas.rombold@charite.de","10.1017/S0033291716001379","Web of Science","Germany","Europe",3,114,"114","1","23.27","Between-subject",1,1,1,1,1,1,0,1,1,1,0,9,"Figure 5, page 9","Yohimbine (noradregenic stimulator)","Yohimbine","Increase","Placebo","Experimental task","Placebo","Yohimbine","Pharmacological",NA,NA,NA,38,38,76,"Pre","Trauma film","Trauma film","1","14.67 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","4 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of diary intrusions.","Blood pressure, salivary corisol and alpha amylase","trait anxiety","No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Rombold et al., 2016a","Rombold et al., 2016","Rombold et al., 2016a","Yohimbine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,184,"MMV",36,1,"Pharmacological","Clonidine",184,2016,"Published","Journal Article","Psychological Medicine","Influence of the noradrenergic system on the formation of intrusive memories in women: an experimental approach with a trauma film paradigm","Rombold, F.; Wingenfeld, K.; Renneberg, B.; Hellmann-Regen, J.; Otte, C.; Roepke, S.","felicitas.rombold@charite.de","10.1017/S0033291716001379","Web of Science","Germany","Europe",3,114,"114","1","23.27","Between-subject",1,1,1,1,1,1,0,1,1,1,0,9,"Figure 5, page 9","Clonidine (noradregenic inhibitor)","Clonidine","Decrease","Placebo","Experimental task","Placebo","Clonidine","Pharmacological",NA,NA,NA,38,38,76,"Pre","Trauma film","Trauma film","1","14.67 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","4 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of diary intrusions.","Blood pressure, salivary corisol and alpha amylase","trait anxiety","No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Rombold et al., 2016a","Rombold et al., 2016","Rombold et al., 2016a","Clonidine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1,1,187,"MMV",37,1,"Pharmacological","Hydrocortisone",187,2016,"Published","Journal Article","Journal Of Psychiatric Research","Impact of exogenous cortisol on the formation of intrusive memories in healthy women","Rombold, Felicitas; Wingenfeld, Katja; Renneberg, Babette; Schwarzkopf, Friederike; Hellmann-Regen, Julian; Otte, Christian; Roepke, Stefan","felicitas.rombold@charite.de","10.1016/j.jpsychires.2016.08.005","Web of Science","Germany","Europe",2,60,"60","1","22.85","Between-subject",1,1,1,1,1,1,0,0,1,1,0,8,"Figure 3a, page 76","Hydrocortisone (exogenous cortisol)","Hydrocortisone","Increase","Placebo","Experimental task","Placebo","Hydrocortisone","Pharmacological",NA,NA,NA,30,30,60,"Pre","Trauma film","Trauma film","1","14.67 minutes","Intrusion Frequency","Intrusion frequency","Involuntary intrusions diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of diary intrusions.","Blood pressure, salivary corisol and alpha amylase","trait anxiety","No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,"Not reported","0.99","<0.01","eta squared",NA,"p value come from F test",NA,NA,"Film","Yes","Rombold et al., 2016b","Rombold et al., 2016","Rombold et al., 2016b","Hydrocortisone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,1,1,258,"SZ",48,1,"Pharmacological","Nicotine",258,2013,"Published","Journal Article","Experimental And Clinical Psychopharmacology","The effects of nicotine on intrusive memories in nonsmokers","Hawkins, Kirsten A.; Cougle, Jesse R.","cougle@psy.fsu.edu","10.1037/a0033966","Web of Science","USA","North america",2,54,"26","0.481481481","18.72","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"page 439, Table 3","Nicotine","Nicotine","Increase","Placebo (lozenge)","Experimental task","Placebo","Nicotine","Pharmacological",NA,NA,NA,27,27,54,"Pre","Trauma film","Trauma film","20","10min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not provided","Null","No group difference on diary intrusion between nicotine and placebo group",NA,NA,"Yes","Null",6.26,NA,6,4.67,NA,3.55,"1.59",NA,NA,"0.42","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Hawkins & Cougle, 2013","Hawkins & Cougle, 2013","Hawkins & Cougle, 2013","Nicotine",NA,NA,NA,NA,1,"F(1, 53) = .670",NA,NA,NA,0.31786,0.07501,-0.31786,0.273878787,-0.854663591,0.218941254,-1.160590683,0.245808396,-1.02859788991092,0,0.00745654147507002,0,-0.086350567296136,0
