"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
12,NA,NA,51,"SZ",8,1,"Behavioural",NA,51,2015,"Published","Journal Article","Sleep","Psychological effect of an analogue traumatic event reduced by sleep deprivation","Porcheret, Kate; Holmes, Emily A.; Goodwin, Guy M.; Foster, Russell G.; Wulff, Katharina","emily.holmes@mrc-cbu.cam.ac.uk","10.5665/sleep.4802","Web of Science","England","Europe",2,42,29,0.69047619,"21.52","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"page 1021","Sleep","Sleep","Increase","Sleep deprivation","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",21,19,40,"Immediate post","Trauma film","Trauma film","6","15min1s","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","12 hours post trauma film",NA,"Retrospective",NA,"Not provided","Not provided","Actigraphy",NA,"No",NA,6.11,NA,4.976,3.8,NA,3.318,"2.31",NA,NA,NA,"Not provided","Not provided","Contact author for intrusion subscale score; stats provided by the author via email",NA,NA,NA,"Film","Yes","Porcheret et al., 2015","Porcheret et al., 2015","Porcheret et al., 2015","Sleep",NA,NA,NA,NA,1,NA,NA,NA,NA,0.53002,0.10376,-0.53002,0.32212137,-1.161380563,0.101335208,-1.645412962,0.099884678,-0.675962624809636,0,0.0142483096558757,0,-0.117971805811119,0
33,1,1,133,"MMV & SZ",26,1,"Behavioural",NA,133,2013,"Published","Journal Article","Plos One","The roles of noradrenergic and glucocorticoid activation in the development of intrusive memories","Bryant, Richard A.; McGrath, Chloe; Felmingham, Kim L.","r.bryant@unsw.edu.au","10.1371/journal.pone.0062675","Web of Science","Australia","Australia",2,78,41,0.525641026,"19.78","Between-subject",1,0,1,1,1,1,0,NA,1,1,1,8,"Table 2, page 4","High stress (cold water) condition","Cold water stress induction","Increase","Low stress (warm water) condition","Experimental task","Control (Warm water)","Cold vs. Warm water stress","Behavioural","Emotion","Indirect","Task",39,39,NA,"Immediate post","Negative + Neutral pictures","Viewing pictures","20 negative + 20 neutral","~3.3min","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","2nd day post trauma film",NA,"Retrospective",NA,"Negative","High stress had more intrusion score than low stress for negative images.","saliva sample","DASS-21","Yes","Positive (ONLY FOR WOMEN)",2.53,NA,2.4,2.16,NA,2.5,"0.37",NA,NA,"< .005","Not Reported","Not Reported","Intrusion content info Not Reported",NA,NA,NA,"Picture","Yes","Bryant et al., 2013","Bryant et al., 2013","Bryant et al., 2013","Cold vs. Warm water stress",NA,NA,NA,NA,1,NA,NA,NA,NA,0.14949,0.05143,-0.14949,0.226771491,-0.593965326,0.294978919,-0.659223974,0.509751954,0.0889411574147459,0,0.00161784810272843,0,0.0389633783665123,0
48,1,1,214,"SZ",41,1,"Behavioural",NA,214,2015,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","How does immediate recall of a stressful event affect psychological response to it?","Gittins, Catherine B.; Paterson, Helen M.; Sharpe, Louise","helen.paterson@sydney.edu.au","10.1016/j.jbtep.2014.07.006","Web of Science","Australia","Australia",4,85,52,0.611764706,"19.56","Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"page 23","Self-Administered Interview (SAI)","Writing-based imagery re-experience","Increase","Irrelevant writing task","Experimental task","Control (Irrelevant writing task)","Imagery re-experience","Behavioural","Imagery","Direct","Task",43,42,85,"Immediate post","Trauma film","Trauma film","1","10min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","Same day post trauma film",NA,"Retrospective",NA,"Negative","SAI participants had significantly higher IES-Intrusion scores than controls",NA,"DASS21; STAI","Yes","Positive",8.4,NA,4.95,5,NA,4.22,"3.4",NA,NA,"< .001","0.73","Hedges's g","This article is also a 2*2 design, while there is no interactive effects, should we just report the significant main effect? If so, should we also ask for non-significant main effect？",NA,NA,NA,"Film","No","Gittins et al., 2015","Gittins et al., 2015","Gittins et al., 2015, Immediate post","Imagery re-experience",NA,"Immediate post",NA,NA,1,"F(1,80) = 12.62",NA,NA,NA,0.73181,0.05022,-0.73181,0.224088385,-1.171022833,-0.292596365,-3.265718568,0.001091867,-1.25852635689939,0,0.0652970560589264,0,-0.256780035398782,0
48,NA,NA,216,"SZ",41,1,"Behavioural",NA,216,2015,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","How does immediate recall of a stressful event affect psychological response to it?","Gittins, Catherine B.; Paterson, Helen M.; Sharpe, Louise","helen.paterson@sydney.edu.au","10.1016/j.jbtep.2014.07.006","Web of Science","Australia","Australia",4,85,52,0.611764706,"19.56","Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"page 24","Self-Administered Interview (SAI)","Writing-based imagery re-experience","Increase","Irrelevant writing task","Experimental task","Control (Irrelevant writing task)","Imagery re-experience","Behavioural","Imagery","Direct","Task",42,38,80,"Immediate post","Trauma film","Trauma film","1","10min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","No group difference on IES-R intrusion subscale between SAI and control group",NA,"DASS21; STAI","Yes","Positive",4.384,0.621,4.024539974,4.439,0.654,4.031526758,"-0.055",NA,NA,NA,"Not provided","Not provided","This article is also a 2*2 design, while there is no interactive effects, should we just report the significant main effect? If so, should we also ask for non-significant main effect？; Stats provided by the author via email",NA,NA,NA,"Film","No","Gittins et al., 2015","Gittins et al., 2015","Gittins et al., 2015, Delayed post","Imagery re-experience",NA,"Delayed post",NA,NA,-1,NA,NA,NA,NA,-0.01352,0.05013,0.01352,0.223889384,-0.425300075,0.452346311,0.06040089,0.95183635,0.452023984680791,0,0.0193986628821572,0,0.132984675074394,0
53,NA,NA,245,"MMV & SZ",46,1,"Behavioural",NA,245,2017,"Published","Journal Article","Journal Of Experimental Psychopathology","An analogue investigation into the effect of trauma-related rumination on trauma intrusions and the moderating role of trait rumination and depression","Kubota, Rie; Nixon, Reginald D. V.","reg.nixon@flinders.edu.au ","10.5127/jep.058516","Web of Science","Australia","Australia",2,57,57,1,"20.74","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table S4, page 437","Rumination","Film-related rumination","Increase","Control group (irrelevant quiz questions)","Experimental task","Control (irrelevant quiz question)","Film-related rumination","Behavioural","Verbal","Direct","Task",28,29,57,"Immediate post","Trauma film","Trauma film","1","8 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES-R INTRUSION SUBSCALE","HR",NA,"No",NA,0.57,NA,0.5,0.72,NA,0.64,"-0.15","t(54)=1.03",NA,"0.31","0.28","Cohen's d",NA,NA,NA,NA,"Film","Yes","Kubota & Nixon, 2017, Exp. 1","Kubota & Nixon, 2017","Kubota & Nixon, 2017, Exp. 1, Delayed post","Film-related rumination",NA,"Delayed post",NA,NA,-1,NA,NA,-1.03,-0.28,-0.25705,0.07078,0.25705,0.266038808,-0.264385981,0.778486146,0.966212727,0.333937746,0.951209593960445,0,0.0378558573566498,0,0.193319509076005,0
54,NA,NA,254,"MMV & SZ",46,2,"Behavioural",NA,254,2017,"Published","Journal Article","Journal Of Experimental Psychopathology","An analogue investigation into the effect of trauma-related rumination on trauma intrusions and the moderating role of trait rumination and depression","Kubota, Rie; Nixon, Reginald D. V.","reg.nixon@flinders.edu.au ","10.5127/jep.058516","Web of Science","Australia","Australia",2,59,59,1,"23.82","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table S10, page 442","Rumination","Film-related rumination","Increase","Control group (free thinking)","Experimental task","Control (free thinking)","Film-related rumination","Behavioural","Verbal","Direct","Task",29,30,59,"Immediate post","Trauma film","Trauma film","1","4 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES-R INTRUSION SUBSCALE",NA,NA,"No",NA,0.77,NA,0.58,0.8,NA,0.66,"-0.03","t(56)=0.16",NA,"0.87","0.04","Cohen's d",NA,NA,NA,NA,"Film","No","Kubota & Nixon, 2017, Exp. 2","Kubota & Nixon, 2017","Kubota & Nixon, 2017, Exp. 2","Film-related rumination",NA,NA,NA,NA,-1,NA,NA,-0.16,-0.04,-0.04759,0.06784,0.04759,0.260452086,-0.462891617,0.558080559,0.182737915,0.855003665,0.501918680740467,0,0.014144721271173,0,0.116128862815544,0
60,NA,NA,274,"SZ",52,1,"Behavioural",NA,274,2013,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Unconscious thought reduces intrusion development: a replication and extension","Krans, Julie; Janecko, Dorte; Bos, Maarten W.","j.krans@unsw.edu.au","10.1016/j.jbtep.2012.08.004","Web of Science","Australia","Australia",3,51,47,0.921568627,"19.76","Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"page 183, Table 1","Conscious thought condition (trauma recall + memory test expectation)","Imagery re-experience","Increase","Unconscious thought condition (2-back working memory task + memory test expectation)","Experimental task","Unconscious imagery re-experience","Conscious vs. Unconscious imagery re-experience","Behavioural","Imagery","Direct vs. Indirect","Instruction vs. Task",17,17,34,"Immediate post","Trauma film","Trauma film","1","8.42min","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","Same day post trauma film",NA,"Retrospective",NA,"Negative","UT group showed lower intrusion score than CT group",NA,NA,"Yes","Null",9.29,NA,6.47,5.87,NA,3.63,"3.42",NA,NA,"<0.05","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Krans et al., 2013a","Krans et al., 2013","Krans et al., 2013a","Conscious vs. Unconscious imagery re-experience",NA,NA,NA,NA,1,NA,NA,NA,NA,0.63652,0.12361,-0.63652,0.3515755,-1.3256118,0.052564159,-1.810489698,0.070219881,-0.860492539095887,0,0.0231057328607259,0,-0.151435416405013,0
63,1,1,278,"MMV & SZ",55,1,"Behavioural",NA,278,2017,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","The impact of appraisals on intrusive memories","Cheung, Jessica; Bryant, Richard A.","r.bryant@unsw.edu.au ","10.1016/j.jbtep.2016.07.005","Web of Science","Australia","Australia",3,45,36,0.8,"18.98","Between-subject",1,1,1,1,1,1,1,NA,0,1,0,8,"Table 2, page 110","Negative appraisal of intrusion","Negative appraisal of intrusion","Increase","No appraisal","No-task","No-Task","Negative appraisal ","Behavioural","Verbal","Direct","Instruction",15,15,30,"Immediate post","Trauma film","Trauma film","1","10 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","Same day post trauma film",NA,"Retrospective",NA,"Null","No group difference on IES intrusion between negative appraisal and control group",NA,NA,"No",NA,18.79,NA,1.54,14.55,NA,1.55,"4.24",NA,NA,"> .05","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Cheung & Bryant, 2017","Cheung & Bryant, 2017","Cheung & Bryant, 2017","Negative appraisal ",NA,NA,NA,NA,1,NA,NA,NA,NA,2.67004,0.25215,-2.67004,0.502147212,-3.654247736,-1.685830666,-5.317243905,0.000000105,-4.3451109864139,1,0.397195466596672,0,-0.771580598089243,0
67,1,1,287,"MMV",59,1,"Behavioural",NA,287,2017,"Published","Journal Article","Neurobiology Of Learning And Memory","Brief exercise enhances intrusive memories of traumatic stimuli","Keyan, Dharani; Bryant, Richard A.","r.bryant@unsw.edu.au","10.1016/j.nlm.2017.03.012","Web of Science","Australia","Australia",2,49,33,0.673469387,"19.875","Between-subject",1,1,0,0,1,1,0,NA,1,1,0,6,"Table 1, page 12","Exercise only","Exercise only","Increase","Walking only","Experimental task","Walk","Exercise vs. Walk","Behavioural","Other","Indirect","Task",25,24,49,"Immediate post","Trauma films","Trauma film","1","10 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","2nd day post trauma film",NA,"Retrospective","Not provided","Negative","Exercise had more intrusions than walking","HR",NA,"Yes","Null",7,NA,3.03,5.08,NA,2.64,"1.92","t(1,47)=2.36","Not reported","0.023","0.68","Cohen's d",NA,NA,NA,NA,"Film","Yes","Keyan & Bryant, 2017b","Keyan & Bryant, 2017","Keyan & Bryant, 2017b","Exercise vs. Walk",NA,NA,NA,NA,1,NA,NA,2.36,0.68,0.66384,0.08616,-0.66384,0.293536023,-1.239167602,-0.088506392,-2.26151799,0.0237272,-0.989649946106357,0,0.0368154234407612,0,-0.192343273306524,0
75,NA,NA,322,"MMV & SZ",65,2,"Behavioural",NA,322,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Belgium/Australia","Australia/europe",3,74,54,0.72972973,"20.66","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 8","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",22,24,46,"Immediate post","Trauma film","Trauma film","1","10 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES INTRUSION SUBSCALE",NA,NA,"Yes","Null",7.32,NA,4.88,8.21,NA,5.36,"-0.89",NA,NA,NA,"Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 2","Krans et al., 2018","Krans et al., 2018, Exp. 2","Self efficacy",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.1703,0.08744,0.1703,0.295696531,-0.409268894,0.749861508,0.57591581,0.564672089,0.73430205276834,0,0.0234844950207324,0,0.150938014191043,0
