"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
1,NA,NA,4,"SZ",1,1,"Behavioural",NA,4,2009,"Published","Journal Article","Behaviour Research And Therapy","The consequences of effortful emotion regulation when processing distressing material: A comparison of suppression and acceptance","Dunn, B. D., Billotti, D., Murphy, V., & Dalgleish, T.","barney.dunn@mrc-cbu.cam.ac.uk","10.1016/J.BRAT.2009.05.007","Others","England","Europe",3,89,49,0.550561798,"35.36","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 770, Table4","Emotional acceptance","Emotional acceptance","Increase","No-regulation","No-task","No-Task","Emotional acceptance","Behavioural","Emotion","Direct","Instruction",30,29,59,"Peri","Trauma film","Trauma film","5","12.5min","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","No group difference","SCR, HR","Depression, Trait anxiety","Yes","Null",5.03,NA,3.44,8.17,NA,10.9,"-3.14",NA,NA,"0.12","Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Dunn et al., 2009","Dunn et al., 2009","Dunn et al., 2009","Emotional acceptance",NA,NA,NA,NA,-1,"F(1, 82) = 2.15",NA,NA,NA,-0.38615,0.06908,0.38615,0.262830321,-0.128993434,0.901301425,1.469214032,0.141774746,1.19070044948308,0,0.0301315716777144,0,0.174321067850323,0
2,NA,NA,8,"MMV & SZ",2,1,"Behavioural",NA,8,2004,"Published","Journal Article","Journal Of Experimental Psychology: General","Trauma Films, Information Processing, and Intrusive Memory Development ","Homes, E. A., Brewin, C. R., & Hennessy, R. G.","emily.holmes@mrc-cbu.cam.ac.uk","10.1037/0096-3445.133.1.3","Others","England","Europe",3,51,48,0.941176471,"20.2","Between-subject",1,1,1,1,1,1,0,0,0,1,1,8,"Table 1, page 8","Dissociation","Dissociation","Increase","No-task","No-task","No-Task","Dissociation","Behavioural","Other","Indirect","Instruction",17,17,34,"Peri","Trauma film","Trauma film","5","12.5min","Intrusion Frequency","Intrusion frequency","Tabular diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","Dissociation and control condition didn't significantly differ in terms of intrusions.","Blood-flow optical sensor (Heart rate)","State dissociation","Yes","Null",5.53,NA,3.48,4.94,NA,4.29,"0.59","t(48)=0.48",NA,"0.64","Not Reported","Not Reported","Number of female participants post screening not reported. Does the paper really have an analysis plan, formatting issue in 2004? Do we calculate SE on our own if its missing in the paper or mention Not reported? Do we need F test and Z test columns if all our comparisons rely on t-test values? In this study they didn't find difference between conditions on emotional distress associated with intrusions but they don't provide the t-test stats instead they provide the F-test value for all three conditions so how to code this info? I",NA,NA,NA,"Film","Yes","Homes et al., 2004, Exp. 1","Homes et al., 2004","Homes et al., 2004, Exp. 1","Dissociation",NA,NA,NA,NA,1,NA,NA,0.48,NA,0.14747,0.11797,-0.14747,0.343463091,-0.82066251,0.525712805,-0.429376129,0.667649523,0.038467113828361,0,0.0000898649538057222,0,0.00938190226152461,0
4,NA,1,17,"MMV & SZ",2,3,"Behavioural",NA,17,2004,"Published","Journal Article","Journal Of Experimental Psychology: General","Trauma Films, Information Processing, and Intrusive Memory Development ","Homes, E. A., Brewin, C. R., & Hennessy, R. G.","emily.holmes@mrc-cbu.cam.ac.uk","10.1037/0096-3445.133.1.3","Others","England","Europe",3,60,33,0.55,"26.5","Between-subject",1,1,1,1,1,1,0,0,0,1,1,8,"Table 3, page 16","Verbal interference task","Number counting","Increase","No-task","No-task","No-Task","Number counting","Behavioural","Verbal","Indirect","Task",20,20,40,"Peri","Trauma film","Trauma film","5","12.5min","Intrusion Frequency","Intrusion frequency","Tabular diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Negative","Verbal interference increased intrusions compared to control condition","Blood-flow optical sensor (Heart rate)","State dissociation","Yes","Null",9.7,NA,10.47,3.1,NA,3.6,"6.6","t(23.4)=2.66",NA,"0.01","1.18","Cohen's d","Sample size for each condition Not Reported. Got sample info from the author via email",NA,NA,NA,"Film","Yes","Homes et al., 2004, Exp. 3","Homes et al., 2004","Homes et al., 2004, Exp. 3","Number counting",NA,NA,NA,NA,1,NA,NA,2.66,1.18,0.82627,0.10853,-0.82627,0.32944506,-1.471983354,-0.180558717,-2.50806928,0.012139286,-1.30920827214293,0,0.0323665046350219,0,-0.181407930045922,0
8,1,1,32,"MMV",5,1,"Behavioural",NA,32,2012,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Contextual representations increase analogue traumatic intrusions: Evidence against a dual-representation account of peri-traumatic processing","Pearson, D. G.","d.g.pearson@abdn.ac.uk","10.1016/j.jbtep.2012.04.002","Others","Scotland","Europe",2,38,30,0.789473684,"22.55","Between-subject",1,1,0,1,1,1,1,0,1,1,1,9,"Table 2, page 1029","Contextual","Contextual information","Increase","Context-free","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Task",19,19,38,"Peri","Trauma film","Trauma film","5","13 min 40 s","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Negative","Contextual information condition had higher diary intrusions than context-free condition",NA,NA,"Yes","Null",5.26,NA,4.12,2.95,NA,2.73,"2.31","t(36)=2.04",NA,"< 0.024","Not Reported","Not Reported","Did not use any trauma history questionnaire but inclusion criteria included no exposure to road accidents~ does that count as similar baseline trauma history?",NA,NA,NA,"Film","No","Pearson, 2012","Pearson, 2012","Pearson, 2012","Contextual information",NA,NA,NA,NA,1,NA,NA,2.04,NA,0.6471,0.11077,-0.6471,0.33282555,-1.299436491,0.005239665,-1.944257022,0.051864465,-0.941799660057001,0,0.016243663219624,0,-0.127375514235968,0
13,NA,NA,53,"MMV & SZ",9,1,"Behavioural",NA,53,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Contextual representations of negative images modulate intrusion frequency in an intrusion provocation paradigm ","Krans, J., Pearson, D., G., Maier, B., & Moulds, M., L.","david.pearson@anglia.ac.uk ","10.1016/j.jbtep.2015.09.004","Others","Australia","Australia",3,110,64,0.581818182,"24.43","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Severe Outcome Contextual Information","Severe outcome contextual information","Increase","Context-Free","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Task",38,35,73,"Peri","Negative Pictures","Picture Viewing","18",NA,"Intrusion Frequency","Intrusion frequency","Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Null",3.66,NA,3.74,3.43,NA,2.83,"0.23",NA,NA,"0.904","Not provided","Not provided",NA,NA,NA,NA,"Picture","No","Krans et al., 2016","Krans et al., 2016","Krans et al., 2016","Contextual information",NA,NA,NA,NA,1,"F(2, 107) = 0.10",NA,NA,NA,0.06823,0.05492,-0.06823,0.234348247,-0.527549403,0.391095725,-0.291134411,0.770948523,0.217224454244899,0,0.00151712400823495,0,0.0384503203242941,0
17,NA,1,68,"MMV & SZ",12,2,"Behavioural",NA,68,2002,"Unpublished","Dissertation",NA,"Dissociation and later intrusive memories","Stuart, Ailsa","Not Reported",NA,"PsycInfo & ProQuest","England","Europe",1,17,5,0.294117647,"Not Reported","Within-subject",0.5,1,1,1,1,1,0,0,1,0,1,7.5,"Table 8, page 103","Hypnosis induction","Dissociation","Increase","No-task","No-task","No-Task","Dissociation","Behavioural","Other","Indirect","Instruction",17,17,17,"Peri","Trauma film","Trauma film","5","13min","Intrusion Frequency","Intrusion frequency","Seven Day Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusions.",NA,NA,"Yes","Null",0.88,NA,0.99,1.7,NA,1.5,"-0.82","t(16)=-2.08",NA,"0.054","Not Reported","Not Reported",NA,NA,NA,NA,"Film","No","Stuart, 2002, Exp. 2","Stuart, 2002","Stuart, 2002, Exp. 2","Dissociation",NA,NA,NA,NA,-1,NA,NA,-2.08,NA,-0.62998,0.12348,0.62998,0.351402055,-0.058770648,1.318725408,1.792753829,0.073012295,1.54245321503849,0,0.0383612490103079,0,0.198288451796657,0
23,NA,NA,108,"MMV & SZ",18,1,"Behavioural",NA,108,2010,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Is it mere distraction? peri-traumatic verbal tasks can increase analogue flashbacks but reduce voluntary memory performance","Bourne, Corin; Frasquilho, Francisco; Roth, Anthony D.; Holmes, Emily A.","emily.holmes@psych.ox.ac.uk","10.1016/j.jbtep.2010.03.001","Web of Science","England","Europe",3,40,17,0.425,"29.05","Between-subject",1,1,0,0,1,1,1,0,0,1,1,7,"Figure 1, page 320","Verbal interference task","Number counting","Increase","No-Task","No-task","No-Task","Number counting","Behavioural","Verbal","Indirect","Task",15,14,29,"Peri","Trauma film","Trauma film","5","13 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Verbal interference and control condition did not significantly differ in terms of intrusion frequency",NA,NA,"Yes","Negative",6.35,1.29,4.98,3.77,0.79,2.95,"2.58","t(27)=1.67",NA,"0.11","0.87","Cohen's d","image-based intrusions",NA,NA,NA,"Film","No","Bourne et al., 2010, Exp. 1","Bourne et al., 2010","Bourne et al., 2010, Exp. 1","Number counting",NA,NA,NA,NA,1,NA,NA,1.67,0.87,0.60729,0.14445,-0.60729,0.380070767,-1.352224381,0.137653026,-1.597822643,0.110082454,-0.811182158235161,0,0.0105321532479559,0,-0.102345787089463,0
24,NA,1,109,"MMV & SZ",18,2,"Behavioural",NA,109,2010,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Is it mere distraction? peri-traumatic verbal tasks can increase analogue flashbacks but reduce voluntary memory performance","Bourne, Corin; Frasquilho, Francisco; Roth, Anthony D.; Holmes, Emily A.","emily.holmes@psych.ox.ac.uk","10.1016/j.jbtep.2010.03.001","Web of Science","England","Europe",2,38,26,0.684210526,"19.68","Between-subject",1,1,0,1,1,1,1,0,0,1,1,8,"Figure 2, page 322","Verbal interference task","Number counting","Increase","No-Task","No-task","No-Task","Number counting","Behavioural","Verbal","Indirect","Task",19,19,38,"Peri","Trauma film","Trauma film","5","13 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Negative","Verbal interference significantly increased intrusions compared to control condition",NA,NA,"Yes","Negative",6.3,0.92,4.03,3.23,0.34,1.47,"3.07","t(36)=2.45",NA,"0.02","1.54","Cohen's d","image-based intrusions",NA,NA,NA,"Film","No","Bourne et al., 2010, Exp. 2","Bourne et al., 2010","Bourne et al., 2010, Exp. 2","Number counting",NA,NA,NA,NA,1,NA,NA,2.45,1.54,0.99084,0.11818,-0.99084,0.343774854,-1.664640493,-0.317043064,-2.882240415,0.003948583,-1.61757996199682,0,0.0479180686473127,0,-0.222683441780508,0
30,1,1,123,"MMV & SZ",23,1,"Behavioural",NA,123,2013,"Published","Journal Article","Consciousness And Cognition","The self and involuntary memory: identifying with the victim increases memory accessibility for stressful events","Krans, Julie","j.krans@unsw.edu.au","10.1016/j.concog.2013.08.006","Web of Science","Australia","Australia",3,40,38,0.95,"19.65","Between-subject",0.5,1,1,1,1,1,1,0,1,1,1,9.5,"Table 1, 1301","High self-relevance","Contextual information","Increase","No-task","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Instruction",15,12,27,"Peri","Trauma film","Trauma film","4","7min 55s","Intrusion Frequency","Intrusion frequency","Paper Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusions.",NA,NA,"No",NA,2.8,NA,2.73,1.42,NA,1.08,"1.38",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported; Female size info provided by author via email",NA,NA,NA,"Film","No","Krans, 2013","Krans, 2013","Krans, 2013","Contextual information",NA,NA,NA,NA,1,NA,NA,NA,NA,0.61809,0.15707,-0.61809,0.396326554,-1.394890512,0.15870958,-1.559548456,0.118866625,-0.813918530673656,0,0.0101719686318587,0,-0.100595994394413,0
40,1,1,173,"MMV",33,1,"Behavioural",NA,173,2016,"Published","Journal Article","Journal Of Trauma & Dissociation","The impact of dissociation on perceptual priming and intrusions after listening to auditory narratives","Dorahy, Martin J.; Peck, Rowan K.; Huntjens, Rafaele J. C.","martin.dorahy@canterbury.ac.nz","10.1080/15299732.2015.1134746","Web of Science","New Zealand","Australia",3,60,47,0.783333333,"24.57","Between-subject",1,1,1,0,1,1,0,0,0,1,1,7,"Table 3, page 420","Spinning Dot (Dissociation)","Spinning dot (dissociation)","Increase","Neutral image","Experimental task","Control (view neutral image)","Dissociation","Behavioural","Other","Indirect","Task",19,20,39,"Peri","Audio Clips","Audio Clips (1 neutral + 1 threat)","2","14 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","3 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of diary intrusions.",NA,"state anxiety, dissociation","No",NA,1.25,NA,1,0.73,NA,0.74,"0.52",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Audio","No","Dorahy et al., 2016","Dorahy et al., 2016","Dorahy et al., 2016","Dissociation (spinning dots)","Spinning dots",NA,NA,NA,1,NA,NA,NA,NA,0.58136,0.10696,-0.58136,0.327054538,-1.222388353,0.059665434,-1.777567326,0.075474944,-0.813528014240715,0,0.00388758183671783,0,-0.0624236947270516,0
