"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
11,NA,NA,44,"MMV & SZ",7,2,"Behavioural",NA,44,2015,"Published","Journal Article","Psychological Science","Computer Game Play Reduces Intrusive Memories of Experimental Trauma via Reconsolidation-Update Mechanisms ","James, E., L., Bonsall, M., B., Hoppitt, L, Tunbridge, E., M., Geddes, J., R., Milton, A., L., & Holmes, E., A. ","emily.holmes@mrc-cbu.cam.ac.uk ","10.1177/0956797615583071 ","Others","England","Europe",4,72,47,0.652777778,25.72,"Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Figure 4, page 1210; page 1212","Reactivation","Trauma reminder","Unspecified","No-Task","No-task","No-Task","Trauma reminder","Behavioural","Imagery","Direct","Task",18,18,36,"Delayed post","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion-provocation task (IPT)","Lab-based intrusion monitoring task","8th day post trauma film","2 minutes","Real Time","Image","Null","Both conditions did not significantly in terms of lab intrusions.",NA,NA,"Yes","Null",4.185,0.49,2.075,3.425,0.625,2.655,"0.76","t(68)=1.00",NA,"0.32","Not provided","Not provided","Sample ethnicity reported but many ethnicities in the sample~ should we switch to binary coding?","Stats extracted from figure 4",NA,NA,"Film","No","James et al., 2015, Exp. 2","James et al., 2015","James et al., 2015, Exp. 2","Trauma reminder",NA,NA,NA,"24 hours",1,NA,NA,1,NA,0.31187,0.11246,-0.31187,0.335353485,-0.969159972,0.34542569,-0.929965409,0.352388995,-1.42274938613369,0,0.105727923766892,0,-0.330800349895749,0
11,NA,NA,47,"MMV & SZ",7,2,"Behavioural",NA,47,2015,"Published","Journal Article","Psychological Science","Computer Game Play Reduces Intrusive Memories of Experimental Trauma via Reconsolidation-Update Mechanisms ","James, E., L., Bonsall, M., B., Hoppitt, L, Tunbridge, E., M., Geddes, J., R., Milton, A., L., & Holmes, E., A. ","emily.holmes@mrc-cbu.cam.ac.uk ","10.1177/0956797615583071 ","Others","England","Europe",4,72,47,0.652777778,25.72,"Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Figure 4, page 1210; page 1212","Tetris","Tetris only","Unspecified","No-Task","No-task","No-Task","Tetris","Behavioural","Imagery","Indirect","Task",18,18,36,"Delayed post","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion-provocation task (IPT)","Lab-based intrusion monitoring task","8th day post trauma film","2 minutes","Real Time","Image","Null","Both conditions did not significantly in terms of lab intrusions.",NA,NA,"Yes","Null",3.125,0.585,2.48,3.425,0.625,2.655,"-0.3","t(68)=0.36",NA,"0.72","Not provided","Not provided","Sample ethnicity reported but many ethnicities in the sample~ should we switch to binary coding?","Stats extracted from figure 4",NA,NA,"Film","No","James et al., 2015, Exp. 2","James et al., 2015","James et al., 2015, Exp. 2","Tetris",NA,NA,NA,"24 hours",-1,NA,NA,-0.36,NA,-0.11418,0.11129,0.11418,0.333604824,-0.539686346,0.768044565,0.342258568,0.732156313,-0.158877439761496,0,0.00133872265073146,0,-0.0354991008440947,0
13,NA,NA,56,"MMV & SZ",9,1,"Behavioural",NA,56,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Contextual representations of negative images modulate intrusion frequency in an intrusion provocation paradigm ","Krans, J., Pearson, D., G., Maier, B., & Moulds, M., L.","david.pearson@anglia.ac.uk ","10.1016/j.jbtep.2015.09.004","Others","Australia","Australia",3,110,64,0.581818182,24.43,"Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Moderate Outcome Contextual Information","Moderate outcome contextual information","Unspecified","Context-Free","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Task",37,35,72,"Peri","Negative Pictures","Picture Viewing","18",NA,"Intrusion Frequency","Intrusion frequency","Intrusion provocation task","Lab-based intrusion monitoring task","8th day post trauma film","2 minutes","Real Time","Image","Null","Both conditions did not significantly in terms of lab intrusions.",NA,NA,"Yes","Null",3.27,NA,2.74,4.2,NA,3.22,"-0.93",NA,NA,"0.184","Not provided","Not provided",NA,NA,NA,NA,"Picture","No","Krans et al., 2016","Krans et al., 2016","Krans et al., 2016","Contextual information",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.30843,0.05626,0.30843,0.237189975,-0.15645995,0.773324753,1.30036019,0.193477548,0.551277407158926,0,0.032143422776962,0,0.172663889330364,0
29,NA,NA,122,"MMV & SZ",22,1,"Behavioural",NA,122,2012,"Published","Journal Article","Journal Of Experimental Psychopathology","To think or not to think about trauma? an experimental investigation into unconscious thought and intrusion development","Krans, Julie;Bos, Maarten W.","j.krans@unsw.edu.au","10.5127/jep.020011","PsycInfo & ProQuest","Netherlands","Europe",3,149,111,0.744966443,21.53,"Between-subject",1,1,1,1,1,1,0,NA,1,1,1,9,"Page 317","Unconscious thought (2-back working memory task + being told need film information)","Unconscious imagery re-experience","Unspecified","Control (2-back working memory task [being told the exp. has ended])","Experimental task","Control (working memory task)","Unconscious imagery re-experience","Behavioural","Imagery","Direct","Task",46,18,64,"Immediate post","Trauma film","Trauma film","1","8.42 minutes","Intrusion Frequency","Intrusion frequency","Intrusion provocation task","Lab-based intrusion monitoring task","Same day post trauma film","2 minutes","Real Time",NA,"Negative","Unconscious thought significantly reduced lab intrusions compared to distraction",NA,"trait anxiety","Yes","Null",6,NA,4.41,8.44,NA,6.89,"-2.44",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported; Sample size info provided by author via email",NA,NA,NA,"Film","No","Krans & Bos, 2012","Krans & Bos, 2012","Krans & Bos, 2012","Unconscious imagery re-experience",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.46274,0.07897,0.46274,0.281011683,-0.08804254,1.013523257,1.646694378,0.09962088,1.06614848604538,0,0.128116639136865,0,0.369702919266033,0
86,NA,NA,350,"MMV & SZ",74,2,"Behavioural",NA,350,2019,"Published","Journal Article","Scientific Reports","Wakeful rest compared to vigilance reduces intrusive but not deliberate memory for traumatic videos","Horlyck, Lone D.; Bisby, James A.; King, John A.; Burgess, Neil","lone.horlyck.11@ucl.ac.uk ","10.1038/s41598-019-49634-8","Web of Science","England","Europe",1,45,36,0.8,22.7,"Within-subject",1,1,1,1,1,1,0,0,1,1,0,8,"page 4,5","Wakeful rest","Wakeful rest","Unspecified","0-back vigilance task","Experimental task","Control (0-back vigilance task)","Wakeful rest","Behavioural","Other","Indirect","Task",45,45,45,"Immediate post","Trauma film","Trauma + Neutral Film","10 negative + 10 neutral","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion provocation task","Lab-based intrusion monitoring task","8th day post trauma film",NA,"Real Time","Not provided","Positive","Wake rest group showed lower intrusion frequency in intrusion provaction task than vigilence group",NA,NA,"Yes","Null",1.44,NA,1.56,2.18,NA,2.28,"-0.74",NA,NA,"< .05","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Horlyck et al., 2019, Exp. 2","Horlyck et al., 2019","Horlyck et al., 2019, Exp. 2","Wakeful rest",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.37558,0.04523,0.37558,0.212668983,-0.041255164,0.79240725,1.766012312,0.077393783,1.01948778105442,0,0.206355722061952,0,0.475101969581869,0
93,NA,NA,371,"SZ",79,1,"Behavioural",NA,371,2010,"Published","Journal Article","Journal Of Anxiety Disorders","I see what you're saying: intrusive images from listening to a traumatic verbal report","Krans, Julie; Naring, Gerard; Holmes, Emily A.; Becker, Eni S.","J.Krans@psych.ru.nl","10.1016/j.janxdis.2009.09.009","Web of Science","Netherlands","Europe",3,86,60,0.697674419,22.01,"Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 137, Table 2","Verbal interference task during encoding (articulatory suppression)","Number counting","Unspecified","No-task","No-task","No-Task","Number counting","Behavioural","Verbal","Indirect","Task",31,28,59,"Peri","Verbal report of trauma film","Lisen to verbal report of trauma film","4","11min42s","Intrusion Frequency","Intrusion frequency","Intrusion provocation task was","Lab-based intrusion monitoring task","8th day post trauma film","2min","Real Time","Sensory/verbal","Null","No group difference on lab intrusion frequency immediate between verbal interference condition and no-task condition",NA,NA,"Yes","Null",2.42,NA,1.88,3.54,NA,2.94,"-1.12","correctedt(45.05)=1.72",NA,"0.09","Not provided","Not provided","Contact Emily for sample size; sample size and trauma stimuli info provide by author via email",NA,NA,NA,"Audio","No","Krans et al., 2010a","Krans et al., 2010","Krans et al., 2010a","Number counting",NA,NA,NA,NA,-1,NA,NA,-1.72,NA,-0.45291,0.06971,0.45291,0.264027869,-0.06458503,0.970404216,1.715385558,0.086274561,1.10888054052131,0,0.159309094466154,0,0.416445261780604,0
106,NA,NA,432,"SZ",92,1,"Behavioural",NA,432,2009,"Published","Journal Article","Behavior Therapy","The influence of thought suppression and cognitive load on intrusions and memory processes following an analogue stressor","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1016/j.beth.2008.10.004","Web of Science","Australia","Australia",4,80,39,0.4875,25.21,"Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"page 374, Table 1","Thought suppression","Thought suppression","Unspecified","Control","No-task","No-Task","Thought suppression","Behavioural","Imagery","Direct","Instruction",20,20,NA,"Immediate post","Trauma film","Trauma film","1","5min","Intrusion Frequency","Intrusion frequency","Five-minute intrusion monitoring","Lab-based intrusion monitoring task","Same day post trauma film","5min","Real Time","Not provided","Null","No group differences were found for any of the group comparisons",NA,NA,"Yes","Positive",6.41,NA,6.18,5.59,NA,4.15,"0.82",NA,NA,NA,"Not provided","Not provided","Contact author for sample sizes, they have both recall and recognition results, which should we code? (currently recognition)",NA,NA,NA,"Film","No","Nixon et al., 2009b","Nixon et al., 2009","Nixon et al., 2009b, Immediate post","Thought suppression",NA,"Immediate post",NA,NA,1,NA,NA,NA,NA,0.15268,0.10029,-0.15268,0.316688176,-0.773391786,0.468025865,-0.482123968,0.629717884,-1.01418470970847,0,0.0160408839391134,0,-0.139871002115552,0
106,NA,NA,433,"SZ",92,1,"Behavioural",NA,433,2009,"Published","Journal Article","Behavior Therapy","The influence of thought suppression and cognitive load on intrusions and memory processes following an analogue stressor","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1016/j.beth.2008.10.004","Web of Science","Australia","Australia",4,80,39,0.4875,25.21,"Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"page 374, Table 1","Verbal cognitive load","Memorize numbers","Unspecified","Control","No-task","No-Task","Memorize numbers","Behavioural","Verbal","Indirect","Task",20,20,NA,"Immediate post","Trauma film","Trauma film","1","5min","Intrusion Frequency","Intrusion frequency","Five-minute intrusion monitoring","Lab-based intrusion monitoring task","Same day post trauma film","5min","Real Time","Not provided","Null","No group differences were found for any of the group comparisons",NA,NA,"Yes","Null",6.8,NA,4.11,5.59,NA,4.15,"1.21",NA,NA,NA,"Not provided","Not provided","Contact author for sample sizes, they have both recall and recognition results, which should we code? (currently recognition)",NA,NA,NA,"Film","No","Nixon et al., 2009b","Nixon et al., 2009","Nixon et al., 2009b, Immediate post","Memorize numbers",NA,"Immediate post",NA,NA,1,NA,NA,NA,NA,0.28715,0.10103,-0.28715,0.317853224,-0.910139941,0.335844696,-0.903396917,0.366315276,-1.44889346553177,0,0.0509896214743556,0,-0.250512259704764,0
106,NA,NA,435,"SZ",92,1,"Behavioural",NA,435,2009,"Published","Journal Article","Behavior Therapy","The influence of thought suppression and cognitive load on intrusions and memory processes following an analogue stressor","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1016/j.beth.2008.10.004","Web of Science","Australia","Australia",4,80,39,0.4875,25.21,"Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"page 374, Table 1","Thought suppression","Thought suppression","Unspecified","Control","No-task","No-Task","Thought suppression","Behavioural","Imagery","Direct","Instruction",20,20,NA,"Immediate post","Trauma film","Trauma film","1","5min","Intrusion Frequency","Intrusion frequency","Five-minute intrusion monitoring","Lab-based intrusion monitoring task","8th day post trauma film","5min","Real Time","Not provided","Null","No group differences were found for any of the group comparisons",NA,NA,"Yes","Positive",1.94,NA,2.75,2.71,NA,3.65,"-0.77",NA,NA,NA,"Not provided","Not provided","Contact author for sample sizes, they have both recall and recognition results, which should we code? (currently recognition)",NA,NA,NA,"Film","No","Nixon et al., 2009b","Nixon et al., 2009","Nixon et al., 2009b, Delayed post","Thought suppression",NA,"Delayed post",NA,NA,-1,NA,NA,NA,NA,-0.23354,0.10068,0.23354,0.317303906,-0.388374469,0.855456841,0.73601737,0.461720127,0.189429556197976,0,0.00118681488583922,0,0.032036584755131,0
106,NA,NA,436,"SZ",92,1,"Behavioural",NA,436,2009,"Published","Journal Article","Behavior Therapy","The influence of thought suppression and cognitive load on intrusions and memory processes following an analogue stressor","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1016/j.beth.2008.10.004","Web of Science","Australia","Australia",4,80,39,0.4875,25.21,"Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"page 374, Table 1","Verbal cognitive load","Memorize numbers","Unspecified","Control","No-task","No-Task","Memorize numbers","Behavioural","Verbal","Indirect","Task",20,20,NA,"Immediate post","Trauma film","Trauma film","1","5min","Intrusion Frequency","Intrusion frequency","Five-minute intrusion monitoring","Lab-based intrusion monitoring task","8th day post trauma film","5min","Real Time","Not provided","Null","No group differences were found for any of the group comparisons",NA,NA,"Yes","Null",2.6,NA,3.11,2.71,NA,3.65,"-0.11",NA,NA,NA,"Not provided","Not provided","Contact author for sample sizes, they have both recall and recognition results, which should we code? (currently recognition)",NA,NA,NA,"Film","No","Nixon et al., 2009b","Nixon et al., 2009","Nixon et al., 2009b, Delayed post","Memorize numbers",NA,"Delayed post",NA,NA,-1,NA,NA,NA,NA,-0.0318,0.10001,0.0318,0.316247746,-0.588049783,0.651641383,0.100540794,0.919914998,-0.414500806928657,0,0.00236086657167118,0,-0.0492414964073698,0
