"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
9,NA,NA,35,"MMV & SZ",6,1,"Behavioural",NA,35,2012,"Published","Journal Article","Emotion","Ameliorating intrusive memories of distressing experiences using computerized reappraisal training","Woud, M. L., Holmes, E., A., Postma, P., Dalgleish, T., & Mackintosh, B.","emily.holmes@psych.ox.ac.uk","10.1037/a0024992","Others","England","Europe",2,74,"37","0.5","22.47","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Table 1, page 14","Positive Cognitive Bias Modification-Appraisal (CBM-app)","Positive cbm training","Decrease","Negative Cognitive Bias Modification-Appraisal (CBM-app)","Experimental task","Negative CBM training","Positive vs. Negative cbm training","Behavioural","Emotion","Indirect","Task",37,37,74,"Immediate post","Trauma film","Trauma film","Not Reported","20min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Positive","Positive CBM-App condition had lower IES-R scores than Negative CBM-App condition",NA,"Posttraumatic Cognitions Inventory (PTCI)","No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported","Provided combined score for IES-R so how to categorize it as a DV?",NA,NA,NA,"Film","No","Woud et al., 2012","Woud et al., 2012","Woud et al., 2012","Positive vs. Negative cbm training",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,39,"MMV & SZ",7,1,"Behavioural",NA,39,2015,"Published","Journal Article","Psychological Science","Computer Game Play Reduces Intrusive Memories of Experimental Trauma via Reconsolidation-Update Mechanisms ","James, E., L., Bonsall, M., B., Hoppitt, L, Tunbridge, E., M., Geddes, J., R., Milton, A., L., & Holmes, E., A. ","emily.holmes@mrc-cbu.cam.ac.uk ","10.1177/0956797615583071 ","Others","England","Europe",2,52,"31","0.596153846","24.47","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"DS3, SOM General","Reactivation + Tetris","Trauma reminder + tetris","Decrease","No-Task","No-task","No-Task","Trauma reminder + tetris","Behavioural","Imagery","Direct + indirect","Task",26,26,52,"Delayed post","Trauma film","Trauma film","11","12 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Positive","Reactivation + tetris condition had lower IES-R intrusion subscale score than no-task.",NA,NA,"Yes","Null",0.68,NA,0.53,1.01,NA,0.41,"-0.33","t(50)=2.50",NA,"0.016","0.69","Cohen's d","Sample ethnicity reported but many ethnicities in the sample~ should we switch to binary coding?","Extracted from supplementary materials",NA,NA,"Film","No","James et al., 2015, Exp. 1","James et al., 2015","James et al., 2015, Exp. 1","Trauma reminder + tetris",NA,NA,NA,"24 hours",-1,NA,NA,-2.5,-0.69,-0.68597,0.08145,0.68597,0.285390263,0.126602002,1.245331831,2.403610095,0.016234078,1.35525078163408,0,0.0399295380455828,0,0.201330148893846,0
11,NA,NA,42,"MMV & SZ",7,2,"Behavioural",NA,42,2015,"Published","Journal Article","Psychological Science","Computer Game Play Reduces Intrusive Memories of Experimental Trauma via Reconsolidation-Update Mechanisms ","James, E., L., Bonsall, M., B., Hoppitt, L, Tunbridge, E., M., Geddes, J., R., Milton, A., L., & Holmes, E., A. ","emily.holmes@mrc-cbu.cam.ac.uk ","10.1177/0956797615583071 ","Others","England","Europe",4,72,"47","0.652777778","25.72","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"DS5, SOM General","Reactivation + Tetris","Trauma reminder + tetris","Decrease","No-Task","No-task","No-Task","Trauma reminder + tetris","Behavioural","Imagery","Direct + indirect","Task",18,18,36,"Delayed post","Trauma film","Trauma film","11","12 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES-R intrusion subscale scores",NA,NA,"Yes","Null",0.61,NA,0.38,0.81,NA,0.58,"-0.2",NA,NA,"0.54","Not provided","Not provided","Sample ethnicity reported but many ethnicities in the sample~ should we switch to binary coding?","Extracted from supplementary materials",NA,NA,"Film","No","James et al., 2015, Exp. 2","James et al., 2015","James et al., 2015, Exp. 2","Trauma reminder + tetris",NA,NA,NA,"24 hours",-1,"F(3, 68) = 0.73",NA,NA,NA,-0.39883,0.11332,0.39883,0.336630927,-0.260964,1.058629235,1.18477711,0.236105585,0.460363516182137,0,0.00395237151395376,0,0.0623768676291487,0
14,NA,NA,61,"SZ",10,1,"Behavioural",NA,61,2016,"Published","Journal Article","Behavior Therapy","""Why"" or ""How"": The Effect of Concrete Versus Abstract Processing on Intrusive Memories Following Analogue Trauma","White, Rachel; Wild, Jennifer","rachel.white@slam.nhs.uk","10.1016/j.beth.2016.02.004","Web of Science","England","Europe",2,50,"28","0.56","25.98","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 411, Figure 3","Concrete processing","Concrete processing","Decrease","Abstract processing","Experimental task","Film-related rumination","Concrete processing vs. Film-related rumination","Behavioural","Imagery vs. Verbal","Direct","Instruction",25,25,50,"Peri","Trauma film","Trauma film","8","Not Provided","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Not provided","Not provided",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided","Contact author for intrusion subscale score",NA,NA,NA,"Film","No","White & Wild, 2016","White & Wild, 2016","White & Wild, 2016","Concrete processing vs. Film-related rumination",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,71,"MMV & SZ",13,1,"Behavioural",NA,71,2002,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Cognitive processing, memory, and the development of ptsd symptoms: two experimental analogue studies","Halligan, SL; Clark, DM; Ehlers, A","S.L.Halligan@reading.ac.uk","10.1016/S0005-7916(02)00014-9","Web of Science","England","Europe",2,61,"28","0.459016393","20.25","Between-subject",0.5,1,0,0,1,1,0,NA,0,1,1,5.5,"Page 79","Conceptual processing","Conceptual processing","Decrease","Data-driven processing","Experimental task","Data-driven processing","Conceptual vs. Data-driven processing","Behavioural","Verbal vs. Imagery","Direct","Instruction",30,31,61,"Peri","Trauma film","Trauma film","Not Reported","12min","Intrusion subscale score","Intrusion symptoms","Symptom Questionnaire","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of intrusions subscale.",NA,NA,"Yes","Positive",NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported","Need stats from author",NA,NA,NA,"Film","No","Halligan et al., 2002","Halligan et al., 2002","Halligan et al., 2002","Conceptual vs. Data-driven processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,74,"MMV & SZ",14,1,"Behavioural",NA,74,2009,"Published","Journal Article","Plos One","Can playing the computer game ""tetris'' reduce the build-up of flashbacks for trauma? a proposal from cognitive science","Holmes, Emily A.; James, Ella L.; Coode-Bate, Thomas; Deeprose, Catherine","emily.holmes@psych.ox.ac.uk","10.1371/journal.pone.0004153","Web of Science","England","Europe",2,40,"18","0.45","23.4","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Figure 3, page 4","Reminder + Tetris","Trauma reminder + tetris","Decrease","Reminder + No-task","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",20,20,40,"Immediate post","Trauma film","Trauma film","11","12min","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Positive","Tetris condition had lower IES-R scores than control condition",NA,NA,"Yes","Null",7.25,NA,5.01,11.65,NA,6.8,"-4.4","t(38)=2.47",NA,"< .02","Not Reported","Not Reported","image-based intrusions; Got stat info from the author via email",NA,NA,NA,"Film","No","Holmes et al., 2009","Holmes et al., 2009","Holmes et al., 2009","Trauma reminder + tetris vs. Trauma reminder",NA,NA,NA,NA,-1,NA,NA,-2.47,NA,-0.72206,0.10652,0.72206,0.326369743,0.082379509,1.3617489,2.2124116,0.026938238,1.32495333560028,0,0.0317596397621535,0,0.179164070087602,0
35,NA,NA,151,"MMV & SZ",28,1,"Behavioural",NA,151,2014,"Published","Journal Article","Memory","Emotional impact feedback affects how people remember an analogue trauma event","Takarangi, M. K.; Segovia, D. A.; Dawson, E.; Strange, D.","melanie.takarangi@flinders.edu.au","10.1080/09658211.2013.865238","PubMed","USA","North america",3,72,"37","0.513888889","Not Collected","Between-subject",0.5,0,0,0,1,1,0,0,0,1,1,4.5,"Figure 1, page 1046","Less negative feedback","Less negative feedback of the film","Decrease","No feedback","No-task","No-Task","Negative feedback","Behavioural","Verbal","Direct","Task",24,24,48,"Immediate post","Trauma film","Trauma film","Multiple","5min","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly on intrusion subscale of IES.",NA,NA,"Yes","Null",8.5,NA,6.09,11.67,NA,6.97,"-3.17",NA,NA,NA,"0.04","partial eta squared","got info from author via email about sample size, raw stats and mean age",NA,NA,NA,"Film","No","Takarangi et al., 2014","Takarangi et al., 2014","Takarangi et al., 2014","Negative feedback",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.47641,0.0857,0.47641,0.292741401,-0.097367166,1.050179125,1.627395299,0.103653169,0.727643652419227,0,0.0117739249639826,0,0.107835694045386,0
37,NA,NA,162,"MMV & SZ",30,1,"Behavioural",NA,162,2015,"Published","Journal Article","Plos One","Updating versus exposure to prevent consolidation of conditioned fear","Pile, Victoria; Barnhofer, Thorsten; Wild, Jennifer","jennifer.wild@psy.ox.ac.uk","10.1371/journal.pone.0122971","Web of Science","England","Europe",3,115,"87","0.756521739","26.72","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 14, Table 7","Exposure + verbal update","Trauma re-exposure + verbal update","Decrease","Control group","Experimental task","Control (view non-traumatic films)","Trauma re-exposure + verbal update","Behavioural","Imagery + verbal","Direct","Task",37,36,73,"Immediate post","Trauma film","Trauma film + CS+","6","10.85min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","A week post trauma film",NA,"Retrospective",NA,"Not Reported","Not Reported","SCR",NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported","Contact author for intrusion subscale score",NA,NA,NA,"Film","Yes","Pile et al., 2015","Pile et al., 2015","Pile et al., 2015","Trauma re-exposure + verbal update",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,186,"MMV",36,1,"Pharmacological","Clonidine",186,2016,"Published","Journal Article","Psychological Medicine","Influence of the noradrenergic system on the formation of intrusive memories in women: an experimental approach with a trauma film paradigm","Rombold, F.; Wingenfeld, K.; Renneberg, B.; Hellmann-Regen, J.; Otte, C.; Roepke, S.","felicitas.rombold@charite.de","10.1017/S0033291716001379","Web of Science","Germany","Europe",3,114,"114","1","23.27","Between-subject",1,1,1,1,1,1,0,1,1,1,0,9,"Page 7","Clonidine (noradregenic inhibitor)","Clonidine","Decrease","Placebo","Experimental task","Placebo","Clonidine","Pharmacological",NA,NA,NA,38,38,76,"Pre","Trauma film","Trauma film","1","14.67 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","4 weeks post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES.","Blood pressure, salivary corisol and alpha amylase","trait anxiety","No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided","Not stats for IES and distress provided and should we code IES?",NA,NA,NA,"Film","Yes","Rombold et al., 2016a","Rombold et al., 2016","Rombold et al., 2016a","Clonidine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,200,"MMV & SZ",40,1,"Behavioural",NA,200,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Reducing involuntary memory by interfering consolidation of stressful auditory information: a pilot study","Tabrizi, Fara; Jansson, Billy","billy.jansson@miun.se ","10.1016/j.jbtep.2015.09.003","Web of Science","Sweden","Europe",4,41,"26","0.634146341","24","Between-subject",1,1,1,1,1,1,0,0,0,1,1,8,"Table 1, page 242","Phonological task (count from 1-10 loudly repeatedly)","Number counting","Decrease","No-Task","No-task","No-Task","Number counting","Behavioural","Verbal","Indirect","Task",10,10,20,"Immediate post","Aversive audio clips","Aversive audio clips","6","10 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES-R intrusion subscale.",NA,NA,"Yes","Null",9.6,NA,6.6,8.1,NA,3.9,"1.5",NA,NA,"0.282","Not provided","Not provided",NA,"Contact author for their distress level. They didn’t report distress level but did record this data",NA,NA,"Audio","No","Tabrizi & Jansson, 2016","Tabrizi & Jansson, 2016","Tabrizi & Jansson, 2016","Number counting (phonological task)","Phonological task",NA,NA,NA,1,"F(3, 37) = 1.32",NA,NA,NA,0.26499,0.20176,-0.26499,0.449172045,-1.145369721,0.615384694,-0.589957715,0.555218999,-0.983177590859822,0,0.00848979631721417,0,-0.0919804184628034,0
